time 0 1000 1190.55 1417.42 1687.51 2009.07 2391.9 2847.68 3390.31 4036.34 4805.48 5721.18 6811.36 8109.28 9654.52 11494.2 13684.5 16292.1 19396.6 23092.6 27493 32731.8 38969 46394.6 55235.2 65760.4 78291.2 93209.8 110971 132117 157292 187265 222948 265432 316010 376227 447918 533270 634886 755864 899896 1.07137e+06 1.27553e+06 1.51858e+06 1.80795e+06 2.15246e+06 2.56262e+06 3.05093e+06 3.63229e+06 4.32443e+06 5.14846e+06 6.12952e+06 7.29751e+06 8.68807e+06 1.03436e+07 1.23146e+07 1.46612e+07 1.74549e+07 2.0781e+07 2.47408e+07 2.94553e+07 3.5068e+07 4.17503e+07 4.9706e+07 5.91776e+07 7.0454e+07 8.38792e+07 9.98625e+07 1.18892e+08 1.41547e+08 1.68519e+08 2.0063e+08 2.38861e+08 2.84377e+08 3.38565e+08 4.0308e+08 4.79887e+08 5.71331e+08 6.802e+08 8.09813e+08 9.64125e+08 1.14784e+09 1.36657e+09 1.62697e+09 1.93699e+09 2.30609e+09 2.74552e+09 3.26869e+09 3.89154e+09 4.63308e+09 5.51593e+09 6.567e+09 7.81836e+09 9.30817e+09 1.10819e+10 1.31935e+10 1.57076e+10 1.87007e+10 2.22642e+10 2.65067e+10 3.15576e+10 
Inv 76 167 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
Inv 2 4 0 0 0.933472 0.933472 0.933472 0.933472 0.933472 0.933472 0.933472 0.933472 0.933472 0.933472 0.933472 0.933472 0.933472 0.933472 0.933472 0.933472 0.933472 0.933472 0.933473 0.933473 0.933473 0.933473 0.933473 0.933473 0.933473 0.933473 0.933473 0.933473 0.933473 0.933473 0.933473 0.933473 0.933473 0.933473 0.933473 0.933473 0.933474 0.933474 0.933474 0.933474 0.933474 0.933474 0.933474 0.933474 0.933474 0.933474 0.933474 0.933474 0.933474 0.933474 0.933474 0.933474 0.933474 0.933474 0.933474 0.933474 0.933474 0.933474 0.933474 0.933474 0.933474 0.933474 0.933474 0.933474 0.933474 0.933474 0.933474 0.933474 0.933474 0.933474 0.933474 0.933474 0.933474 0.933474 0.933474 0.933474 0.933474 0.933474 0.933474 0.933474 0.933474 0.933474 0.933474 0.933474 0.933474 0.933474 0.933474 0.933474 0.933474 0.933474 0.933474 0.933474 0.933474 0.933474 0.933474 0.933474 0.933474 0.933474 0.933474 0.933474 
Inv 69 163 0 0 0.639695 0.626859 0.611912 0.594581 0.574587 0.551657 0.525549 0.496071 0.463125 0.426742 0.387134 0.344744 0.300286 0.254769 0.209486 0.165947 0.125748 0.0903811 0.0609993 0.0381975 0.021878 0.0112683 0.00511454 0.00199702 0.000651828 0.000171881 3.51569e-05 5.31448e-06 5.60471e-07 3.85029e-08 1.58785e-09 3.56675e-11 3.88689e-13 1.79036e-15 2.95815e-18 1.44211e-21 1.64386e-25 3.32168e-30 8.55657e-36 1.89773e-42 2.27101e-50 8.40707e-60 4.96433e-71 2.12523e-84 2.57964e-100 2.90341e-119 8.00842e-142 1.11031e-168 1.17345e-200 1.00089e-238 4.75499e-284 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
Inv 68 163 0 0 0.0663765 0.0771056 0.0891454 0.102486 0.117038 0.132599 0.148815 0.16515 0.180849 0.194927 0.206183 0.21327 0.214828 0.209698 0.197203 0.177448 0.15155 0.121691 0.0908565 0.0622605 0.038571 0.0212255 0.0101652 0.00413706 0.00139161 0.000374467 7.75513e-05 1.18028e-05 1.24875e-06 8.58963e-08 3.54385e-09 7.9613e-11 8.67606e-13 3.99633e-15 6.60302e-18 3.21901e-21 3.66934e-25 7.41446e-30 1.90995e-35 4.23599e-42 5.06921e-50 1.87658e-59 1.10811e-70 4.74381e-84 5.75812e-100 6.48083e-119 1.78759e-141 2.47837e-168 2.61931e-200 2.23412e-238 1.06138e-283 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
Inv 67 163 0 0 0.00533459 0.00744169 0.0103487 0.0143386 0.019781 0.0271505 0.0370429 0.0501853 0.0674322 0.0897375 0.118089 0.153393 0.196293 0.246939 0.304717 0.368012 0.434108 0.499334 0.559551 0.610948 0.650957 0.678913 0.696127 0.705272 0.709363 0.71086 0.711293 0.711389 0.711404 0.711406 0.711406 0.711406 0.711406 0.711405 0.711405 0.711405 0.711405 0.711404 0.711404 0.711403 0.711403 0.711402 0.711401 0.7114 0.711399 0.711398 0.711396 0.711394 0.711392 0.711389 0.711386 0.711382 0.711377 0.711371 0.711364 0.711356 0.711347 0.711335 0.711322 0.711306 0.711287 0.711264 0.711237 0.711204 0.711166 0.71112 0.711065 0.711 0.710923 0.710831 0.710721 0.71059 0.710435 0.71025 0.71003 0.709768 0.709456 0.709085 0.708643 0.708118 0.707493 0.706749 0.705865 0.704814 0.703565 0.702081 0.700318 0.698224 0.69574 0.692794 0.689303 0.68517 0.680281 0.674507 0.667696 0.659676 0.650254 0.639212 0.626311 0.611289 
Inv 66 163 0 0 8.72295e-12 1.45494e-11 2.42102e-11 4.01738e-11 6.64466e-11 1.09483e-10 1.79586e-10 2.93036e-10 4.75233e-10 7.6522e-10 1.22197e-09 1.93269e-09 3.02322e-09 4.66989e-09 7.11139e-09 1.06581e-08 1.56954e-08 2.26771e-08 3.21082e-08 4.45199e-08 6.04469e-08 8.04212e-08 1.04996e-07 1.34797e-07 1.70597e-07 2.13373e-07 2.64363e-07 3.25088e-07 3.97389e-07 4.83468e-07 5.8595e-07 7.07959e-07 8.53218e-07 1.02616e-06 1.23205e-06 1.47717e-06 1.76901e-06 2.11645e-06 2.5301e-06 3.02257e-06 3.60888e-06 4.30692e-06 5.13796e-06 6.12736e-06 7.3053e-06 8.70769e-06 1.03773e-05 1.23651e-05 1.47316e-05 1.7549e-05 2.09034e-05 2.48968e-05 2.96512e-05 3.53116e-05 4.20504e-05 5.00733e-05 5.96249e-05 7.09963e-05 8.45344e-05 0.000100652 0.00011984 0.000142684 0.00016988 0.000202256 0.000240801 0.000286687 0.000341313 0.000406343 0.000483757 0.000575911 0.000685609 0.000816189 0.00097162 0.00115662 0.00137682 0.00163888 0.00195076 0.00232188 0.00276347 0.00328885 0.00391383 0.00465719 0.00554117 0.00659216 0.00784138 0.00932575 0.0110889 0.0131822 0.0156663 0.0186122 0.0221032 0.0262364 0.031125 0.0368996 0.0437107 0.0517301 0.061152 0.072194 0.0850959 0.100117 
Inv 65 147 0 0 0.00935069 0.00914382 0.0089035 0.0086256 0.00830604 0.00794098 0.00752723 0.00706265 0.00654678 0.00598152 0.00537184 0.00472647 0.00405844 0.0033851 0.00272753 0.00210909 0.00155289 0.00107857 0.00069887 0.000416901 0.000225381 0.000108368 4.53197e-05 1.60519e-05 4.66524e-06 1.07142e-06 1.85908e-07 2.31043e-08 1.92983e-09 1.00438e-10 2.97634e-12 4.51086e-14 3.0771e-16 8.11453e-19 6.902e-22 1.52628e-25 6.7883e-30 4.47329e-35 3.0354e-41 1.3753e-48 2.48427e-57 9.68194e-68 3.9194e-80 6.90255e-95 1.8765e-112 2.29356e-133 2.90187e-158 6.6146e-188 3.38798e-223 3.27097e-265 3.11387e-315 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
Inv 64 147 0 0 0.00489062 0.00509268 0.00532702 0.00559746 0.00590766 0.00626093 0.00665978 0.00710546 0.00759729 0.00813193 0.0087026 0.00929828 0.00990322 0.0104967 0.0110539 0.011547 0.011948 0.0122322 0.0123816 0.0123876 0.0122523 0.0119867 0.0116065 0.0111274 0.0105614 0.00991615 0.00919615 0.00840604 0.00755326 0.00665003 0.00571443 0.00477061 0.00384801 0.00297929 0.00219692 0.00152865 0.000992625 0.00059365 0.00032191 0.000155343 6.5245e-05 2.32282e-05 6.79225e-06 1.57129e-06 2.75014e-07 3.45321e-08 2.91998e-09 1.54206e-10 4.64983e-12 7.19458e-14 5.03027e-16 1.36602e-18 1.20321e-21 2.77374e-25 1.29628e-29 9.06082e-35 6.59537e-41 3.24872e-48 6.48216e-57 2.84395e-67 1.32563e-79 2.76136e-94 9.16785e-112 1.42159e-132 2.3877e-157 7.62587e-187 5.83611e-222 9.08838e-264 1.52863e-313 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
Inv 63 147 0 0 2.18976e-05 2.67108e-05 3.26914e-05 4.0156e-05 4.95149e-05 6.1299e-05 7.61948e-05 9.50869e-05 0.000119109 0.000149702 0.000188681 0.000238294 0.00030129 0.000380951 0.000481107 0.000606099 0.000760696 0.000949957 0.00117906 0.00145314 0.00177713 0.00215571 0.00259317 0.00309326 0.00365884 0.00429119 0.00498908 0.00574765 0.00655717 0.00740189 0.0082593 0.00909988 0.00988801 0.0105841 0.0111482 0.0115452 0.0117498 0.0117507 0.0115527 0.011174 0.0106413 0.0099825 0.00922229 0.00838031 0.0074735 0.00651992 0.00554178 0.00456669 0.00362692 0.00275682 0.00198874 0.00134809 0.000848567 0.000489041 0.000253745 0.000116186 4.5842e-05 1.515e-05 4.05446e-06 8.44048e-07 1.30295e-07 1.40885e-08 9.97052e-10 4.25997e-11 9.98092e-13 1.14364e-14 5.592e-17 9.92047e-20 5.26358e-23 6.63625e-27 1.51193e-31 4.49285e-37 1.18121e-43 1.73086e-51 8.15443e-61 6.41607e-72 3.86569e-85 7.04813e-101 1.28762e-119 6.32227e-142 1.74157e-168 4.16823e-200 9.40817e-238 1.42376e-282 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
Inv 62 147 0 0 3.4808e-09 5.0214e-09 7.26267e-09 1.05347e-08 1.53294e-08 2.2383e-08 3.28016e-08 4.82526e-08 7.12553e-08 1.05623e-07 1.57128e-07 2.34503e-07 3.50925e-07 5.26193e-07 7.89891e-07 1.1859e-06 1.77873e-06 2.66227e-06 3.97172e-06 5.89955e-06 8.7168e-06 1.28011e-05 1.86735e-05 2.70462e-05 3.8884e-05 5.54798e-05 7.8547e-05 0.000110324 0.000153687 0.000212263 0.000290515 0.000393793 0.000528301 0.000700968 0.000919194 0.00119048 0.00152196 0.00192 0.00238975 0.00293498 0.00355782 0.00425858 0.00503521 0.0058824 0.00679048 0.00774428 0.00872243 0.0096975 0.0106372 0.0115073 0.0122754 0.012916 0.0134155 0.0137751 0.0140104 0.0141479 0.0142182 0.0142489 0.01426 0.0142632 0.014264 0.0142641 0.0142641 0.0142641 0.0142641 0.0142641 0.0142641 0.0142641 0.0142641 0.0142641 0.0142641 0.0142641 0.0142641 0.0142641 0.0142641 0.0142641 0.0142641 0.0142641 0.0142641 0.0142641 0.0142641 0.0142641 0.0142641 0.0142641 0.0142641 0.0142641 0.0142641 0.0142641 0.0142641 0.0142641 0.0142641 0.0142641 0.0142641 0.0142641 0.0142641 0.0142641 0.0142641 0.0142641 0.0142641 0.0142641 
