time 0 1.57788e+06 3.15576e+06 4.73364e+06 6.31152e+06 7.8894e+06 9.46728e+06 1.10452e+07 1.2623e+07 1.42009e+07 1.57788e+07 1.73567e+07 1.89346e+07 2.05124e+07 2.20903e+07 2.36682e+07 2.52461e+07 2.6824e+07 2.84018e+07 2.99797e+07 3.15576e+07 3.31355e+07 3.47134e+07 3.62912e+07 3.78691e+07 3.9447e+07 4.10249e+07 4.26028e+07 4.41806e+07 4.57585e+07 4.73364e+07 4.89143e+07 5.04922e+07 5.207e+07 5.36479e+07 5.52258e+07 5.68037e+07 5.83816e+07 5.99594e+07 6.15373e+07 6.31152e+07 6.46931e+07 6.6271e+07 6.78488e+07 6.94267e+07 7.10046e+07 7.25825e+07 7.41604e+07 7.57382e+07 7.73161e+07 7.8894e+07 8.04719e+07 8.20498e+07 8.36276e+07 8.52055e+07 8.67834e+07 8.83613e+07 8.99392e+07 9.1517e+07 9.30949e+07 9.46728e+07 9.62507e+07 9.78286e+07 9.94064e+07 1.00984e+08 1.02562e+08 1.0414e+08 1.05718e+08 1.07296e+08 1.08874e+08 1.10452e+08 1.12029e+08 1.13607e+08 1.15185e+08 1.16763e+08 1.18341e+08 1.19919e+08 1.21497e+08 1.23075e+08 1.24653e+08 1.2623e+08 1.27808e+08 1.29386e+08 1.30964e+08 1.32542e+08 1.3412e+08 1.35698e+08 1.37276e+08 1.38853e+08 1.40431e+08 1.42009e+08 1.43587e+08 1.45165e+08 1.46743e+08 1.48321e+08 1.49899e+08 1.51476e+08 1.53054e+08 1.54632e+08 1.5621e+08 1.57788e+08
96 250 0 1 1 1 0.99999 0.99999 0.99998 0.99998 0.99997 0.99997 0.99997 0.99996 0.99996 0.99995 0.99995 0.99994 0.99994 0.999931 0.999931 0.999931 0.999921 0.999921 0.999911 0.999911 0.999901 0.999901 0.999901 0.999891 0.999891 0.999881 0.999881 0.999871 0.999871 0.999861 0.999861 0.999861 0.999851 0.999851 0.999841 0.999841 0.999831 0.999831 0.999831 0.999821 0.999821 0.999811 0.999811 0.999802 0.999802 0.999802 0.999792 0.999792 0.999782 0.999782 0.999772 0.999772 0.999762 0.999762 0.999762 0.999752 0.999752 0.999742 0.999742 0.999732 0.999732 0.999732 0.999722 0.999722 0.999712 0.999712 0.999702 0.999702 0.999692 0.999692 0.999692 0.999682 0.999682 0.999673 0.999673 0.999663 0.999663 0.999663 0.999653 0.999653 0.999643 0.999643 0.999633 0.999633 0.999623 0.999623 0.999623 0.999613 0.999613 0.999603 0.999603 0.999593 0.999593 0.999593 0.999583 0.999583 0.999573 0.999573
94 246 0 0 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06
96 246 0 0 1e-06 2e-06 3e-06 4e-06 5e-06 7e-06 8e-06 9e-06 1.1e-05 1.2e-05 1.3e-05 1.4e-05 1.6e-05 1.7e-05 1.8e-05 2e-05 2.1e-05 2.2e-05 2.4e-05 2.5e-05 2.6e-05 2.7e-05 2.9e-05 3e-05 3.1e-05 3.3e-05 3.4e-05 3.5e-05 3.7e-05 3.8e-05 3.9e-05 4e-05 4.2e-05 4.3e-05 4.4e-05 4.6e-05 4.7e-05 4.8e-05 5e-05 5.1e-05 5.2e-05 5.3e-05 5.5e-05 5.6e-05 5.7e-05 5.9e-05 6e-05 6.1e-05 6.3e-05 6.4e-05 6.5e-05 6.6e-05 6.8e-05 6.9e-05 7e-05 7.2e-05 7.3e-05 7.4e-05 7.6e-05 7.7e-05 7.8e-05 7.9e-05 8.1e-05 8.2e-05 8.3e-05 8.5e-05 8.6e-05 8.7e-05 8.9e-05 9e-05 9.1e-05 9.2e-05 9.4e-05 9.5e-05 9.6e-05 9.8e-05 9.9e-05 0.0001 0.000102 0.000103 0.000104 0.000105 0.000107 0.000108 0.000109 0.000111 0.000112 0.000113 0.000114 0.000116 0.000117 0.000118 0.00012 0.000121 0.000122 0.000124 0.000125 0.000126 0.000127 0.000129
2 4 0 0 1e-06 3e-06 4e-06 5e-06 6e-06 8e-06 9e-06 1e-05 1.2e-05 1.3e-05 1.4e-05 1.6e-05 1.7e-05 1.8e-05 1.9e-05 2.1e-05 2.2e-05 2.3e-05 2.5e-05 2.6e-05 2.7e-05 2.9e-05 3e-05 3.1e-05 3.2e-05 3.4e-05 3.5e-05 3.6e-05 3.8e-05 3.9e-05 4e-05 4.2e-05 4.3e-05 4.4e-05 4.5e-05 4.7e-05 4.8e-05 4.9e-05 5.1e-05 5.2e-05 5.3e-05 5.5e-05 5.6e-05 5.7e-05 5.8e-05 6e-05 6.1e-05 6.2e-05 6.4e-05 6.5e-05 6.6e-05 6.8e-05 6.9e-05 7e-05 7.1e-05 7.3e-05 7.4e-05 7.5e-05 7.7e-05 7.8e-05 7.9e-05 8.1e-05 8.2e-05 8.3e-05 8.4e-05 8.6e-05 8.7e-05 8.8e-05 9e-05 9.1e-05 9.2e-05 9.4e-05 9.5e-05 9.6e-05 9.7e-05 9.9e-05 0.0001 0.000101 0.000103 0.000104 0.000105 0.000107 0.000108 0.000109 0.00011 0.000112 0.000113 0.000114 0.000116 0.000117 0.000118 0.00012 0.000121 0.000122 0.000123 0.000125 0.000126 0.000127 0.000129 0.00013
38 88 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06
39 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 2e-06 2e-06
40 91 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 3e-06
40 92 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 3e-06 3e-06 3e-06 3e-06 3e-06 3e-06 3e-06 3e-06 3e-06 3e-06 3e-06 3e-06 3e-06 3e-06 3e-06 3e-06 3e-06 3e-06 3e-06 3e-06 3e-06 3e-06 3e-06 3e-06 3e-06
40 93 0 0 0 0 0 0 0 0 0 0 0 0 0 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 3e-06 3e-06 3e-06 3e-06 3e-06 3e-06 3e-06 3e-06 3e-06 3e-06 3e-06 3e-06 3e-06 3e-06 3e-06 3e-06 3e-06 3e-06 3e-06 3e-06 3e-06 3e-06 3e-06 4e-06 4e-06 4e-06 4e-06 4e-06 4e-06 4e-06 4e-06 4e-06 4e-06 4e-06 4e-06 4e-06 4e-06 4e-06 4e-06 4e-06 4e-06 4e-06 4e-06 4e-06
42 95 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 3e-06 3e-06 3e-06 3e-06 3e-06 3e-06 3e-06 3e-06 3e-06 3e-06 3e-06 3e-06 3e-06 3e-06 3e-06 3e-06 3e-06 4e-06 4e-06 4e-06 4e-06 4e-06 4e-06 4e-06 4e-06 4e-06 4e-06 4e-06 4e-06 4e-06 4e-06 4e-06 4e-06 5e-06 5e-06 5e-06 5e-06 5e-06 5e-06 5e-06 5e-06 5e-06 5e-06 5e-06 5e-06 5e-06 5e-06 5e-06 5e-06 6e-06 6e-06 6e-06 6e-06
