time 0 1.57788e+06 3.15576e+06 4.73364e+06 6.31152e+06 7.8894e+06 9.46728e+06 1.10452e+07 1.2623e+07 1.42009e+07 1.57788e+07 1.73567e+07 1.89346e+07 2.05124e+07 2.20903e+07 2.36682e+07 2.52461e+07 2.6824e+07 2.84018e+07 2.99797e+07 3.15576e+07 3.31355e+07 3.47134e+07 3.62912e+07 3.78691e+07 3.9447e+07 4.10249e+07 4.26028e+07 4.41806e+07 4.57585e+07 4.73364e+07 4.89143e+07 5.04922e+07 5.207e+07 5.36479e+07 5.52258e+07 5.68037e+07 5.83816e+07 5.99594e+07 6.15373e+07 6.31152e+07 6.46931e+07 6.6271e+07 6.78488e+07 6.94267e+07 7.10046e+07 7.25825e+07 7.41604e+07 7.57382e+07 7.73161e+07 7.8894e+07 8.04719e+07 8.20498e+07 8.36276e+07 8.52055e+07 8.67834e+07 8.83613e+07 8.99392e+07 9.1517e+07 9.30949e+07 9.46728e+07 9.62507e+07 9.78286e+07 9.94064e+07 1.00984e+08 1.02562e+08 1.0414e+08 1.05718e+08 1.07296e+08 1.08874e+08 1.10452e+08 1.12029e+08 1.13607e+08 1.15185e+08 1.16763e+08 1.18341e+08 1.19919e+08 1.21497e+08 1.23075e+08 1.24653e+08 1.2623e+08 1.27808e+08 1.29386e+08 1.30964e+08 1.32542e+08 1.3412e+08 1.35698e+08 1.37276e+08 1.38853e+08 1.40431e+08 1.42009e+08 1.43587e+08 1.45165e+08 1.46743e+08 1.48321e+08 1.49899e+08 1.51476e+08 1.53054e+08 1.54632e+08 1.5621e+08 1.57788e+08
97 250 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
98 250 0 0 0.99739 0.99475 0.992116 0.98949 0.986872 0.98426 0.981656 0.979058 0.976467 0.973884 0.971307 0.968736 0.966173 0.963616 0.961066 0.958523 0.955986 0.953457 0.950934 0.948418 0.945908 0.943405 0.940908 0.938419 0.935936 0.93346 0.930989 0.928526 0.926069 0.923618 0.921174 0.918737 0.916306 0.913881 0.911463 0.90905 0.906645 0.904246 0.901854 0.899467 0.897086 0.894713 0.892346 0.889984 0.887629 0.88528 0.882938 0.880601 0.878271 0.875947 0.873629 0.871318 0.869012 0.866712 0.864419 0.862131 0.85985 0.857575 0.855306 0.853042 0.850785 0.848534 0.846288 0.844049 0.841815 0.839589 0.837367 0.835151 0.832941 0.830737 0.828539 0.826346 0.824159 0.821978 0.819804 0.817634 0.81547 0.813313 0.81116 0.809014 0.806873 0.804739 0.802609 0.800485 0.798367 0.796254 0.794147 0.792046 0.78995 0.787859 0.785774 0.783695 0.781621 0.779553 0.777491 0.775433 0.773382 0.771334 0.769294 0.767258
96 246 0 0 0.002616 0.005253 0.007883 0.010507 0.013123 0.015732 0.018335 0.02093 0.023519 0.0261 0.028675 0.031243 0.033804 0.036359 0.038906 0.041447 0.043981 0.046509 0.049029 0.051543 0.054051 0.056551 0.059045 0.061533 0.064014 0.066488 0.068956 0.071417 0.073871 0.076319 0.078761 0.081196 0.083625 0.086047 0.088463 0.090872 0.093275 0.095671 0.098062 0.100446 0.102823 0.105194 0.107559 0.109918 0.112271 0.114617 0.116957 0.11929 0.121618 0.123939 0.126254 0.128563 0.130866 0.133163 0.135453 0.137738 0.140016 0.142289 0.144555 0.146816 0.149071 0.151319 0.153561 0.155798 0.158029 0.160254 0.162473 0.164685 0.166892 0.169093 0.171289 0.173478 0.175661 0.177839 0.180012 0.182178 0.184338 0.186493 0.188642 0.190786 0.192923 0.195056 0.197182 0.199302 0.201418 0.203527 0.205631 0.20773 0.209822 0.211909 0.21399 0.216067 0.218138 0.220203 0.222262 0.224316 0.226365 0.228409 0.230446 0.232478
94 242 0 0 0 0 0 0 0 0 0 1e-06 1e-06 1e-06 1e-06 1e-06 2e-06 2e-06 2e-06 2e-06 3e-06 3e-06 3e-06 4e-06 4e-06 5e-06 5e-06 5e-06 6e-06 6e-06 7e-06 7e-06 8e-06 8e-06 9e-06 1e-05 1e-05 1.1e-05 1.2e-05 1.2e-05 1.3e-05 1.4e-05 1.4e-05 1.5e-05 1.6e-05 1.6e-05 1.7e-05 1.8e-05 1.9e-05 2e-05 2.1e-05 2.1e-05 2.2e-05 2.3e-05 2.4e-05 2.5e-05 2.6e-05 2.7e-05 2.8e-05 2.9e-05 3e-05 3.1e-05 3.2e-05 3.3e-05 3.4e-05 3.5e-05 3.6e-05 3.8e-05 3.9e-05 4e-05 4.1e-05 4.2e-05 4.3e-05 4.5e-05 4.6e-05 4.7e-05 4.8e-05 5e-05 5.1e-05 5.2e-05 5.4e-05 5.5e-05 5.6e-05 5.8e-05 5.9e-05 6.1e-05 6.2e-05 6.4e-05 6.5e-05 6.7e-05 6.8e-05 7e-05 7.1e-05 7.3e-05 7.4e-05 7.6e-05 7.7e-05 7.9e-05 8.1e-05 8.2e-05 8.4e-05 8.6e-05 8.7e-05 8.9e-05
2 4 0 0 0.002616 0.005253 0.007884 0.010507 0.013123 0.015733 0.018336 0.020931 0.02352 0.026102 0.028677 0.031246 0.033808 0.036362 0.038911 0.041452 0.043987 0.046515 0.049036 0.051551 0.054059 0.056561 0.059055 0.061544 0.064026 0.066501 0.068969 0.071431 0.073887 0.076336 0.078779 0.081215 0.083645 0.086069 0.088486 0.090896 0.093301 0.095699 0.09809 0.100475 0.102854 0.105227 0.107594 0.109954 0.112308 0.114656 0.116997 0.119333 0.121662 0.123986 0.126303 0.128613 0.130918 0.133217 0.135509 0.137796 0.140077 0.142351 0.14462 0.146882 0.149139 0.15139 0.153635 0.155873 0.158106 0.160333 0.162554 0.16477 0.166979 0.169183 0.17138 0.173572 0.175758 0.177939 0.180114 0.182282 0.184446 0.186603 0.188755 0.190902 0.193043 0.195177 0.197306 0.199429 0.201548 0.20366 0.205768 0.207868 0.209964 0.212054 0.214139 0.216218 0.218292 0.22036 0.222424 0.224481 0.226533 0.228579 0.230621 0.232656
38 88 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06
39 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06
40 91 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06
40 92 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06
40 93 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06
