time 0 1.57788e+06 3.15576e+06 4.73364e+06 6.31152e+06 7.8894e+06 9.46728e+06 1.10452e+07 1.2623e+07 1.42009e+07 1.57788e+07 1.73567e+07 1.89346e+07 2.05124e+07 2.20903e+07 2.36682e+07 2.52461e+07 2.6824e+07 2.84018e+07 2.99797e+07 3.15576e+07 3.31355e+07 3.47134e+07 3.62912e+07 3.78691e+07 3.9447e+07 4.10249e+07 4.26028e+07 4.41806e+07 4.57585e+07 4.73364e+07 4.89143e+07 5.04922e+07 5.207e+07 5.36479e+07 5.52258e+07 5.68037e+07 5.83816e+07 5.99594e+07 6.15373e+07 6.31152e+07 6.46931e+07 6.6271e+07 6.78488e+07 6.94267e+07 7.10046e+07 7.25825e+07 7.41604e+07 7.57382e+07 7.73161e+07 7.8894e+07 8.04719e+07 8.20498e+07 8.36276e+07 8.52055e+07 8.67834e+07 8.83613e+07 8.99392e+07 9.1517e+07 9.30949e+07 9.46728e+07 9.62507e+07 9.78286e+07 9.94064e+07 1.00984e+08 1.02562e+08 1.0414e+08 1.05718e+08 1.07296e+08 1.08874e+08 1.10452e+08 1.12029e+08 1.13607e+08 1.15185e+08 1.16763e+08 1.18341e+08 1.19919e+08 1.21497e+08 1.23075e+08 1.24653e+08 1.2623e+08 1.27808e+08 1.29386e+08 1.30964e+08 1.32542e+08 1.3412e+08 1.35698e+08 1.37276e+08 1.38853e+08 1.40431e+08 1.42009e+08 1.43587e+08 1.45165e+08 1.46743e+08 1.48321e+08 1.49899e+08 1.51476e+08 1.53054e+08 1.54632e+08 1.5621e+08 1.57788e+08
99 254 0 1 0.955124 0.912261 0.871322 0.83222 0.794874 0.759203 0.725132 0.692591 0.66151 0.631824 0.603471 0.576388 0.550523 0.525817 0.502221 0.479683 0.458156 0.437596 0.417958 0.399202 0.381287 0.364177 0.347834 0.332225 0.317315 0.303075 0.289475 0.276484 0.264076 0.252226 0.240907 0.230095 0.21977 0.209908 0.200487 0.191491 0.182897 0.17469 0.16685 0.159362 0.152211 0.14538 0.138856 0.132624 0.126673 0.120988 0.115558 0.110373 0.10542 0.100689 0.09617 0.091855 0.087733 0.083796 0.080035 0.076443 0.073013 0.069736 0.066607 0.063618 0.060763 0.058036 0.055432 0.052944 0.050568 0.048299 0.046131 0.044061 0.042084 0.040195 0.038391 0.036669 0.035023 0.033451 0.03195 0.030516 0.029147 0.027839 0.02659 0.025396 0.024257 0.023168 0.022128 0.021135 0.020187 0.019281 0.018416 0.017589 0.0168 0.016046 0.015326 0.014638 0.013981 0.013354 0.012755 0.012182 0.011635 0.011113 0.010615 0.010138
97 250 0 0 0.000465 0.000444 0.000424 0.000405 0.000387 0.000369 0.000353 0.000337 0.000322 0.000307 0.000294 0.00028 0.000268 0.000256 0.000244 0.000233 0.000223 0.000213 0.000203 0.000194 0.000185 0.000177 0.000169 0.000162 0.000154 0.000147 0.000141 0.000134 0.000128 0.000123 0.000117 0.000112 0.000107 0.000102 9.8e-05 9.3e-05 8.9e-05 8.5e-05 8.1e-05 7.8e-05 7.4e-05 7.1e-05 6.8e-05 6.5e-05 6.2e-05 5.9e-05 5.6e-05 5.4e-05 5.1e-05 4.9e-05 4.7e-05 4.5e-05 4.3e-05 4.1e-05 3.9e-05 3.7e-05 3.6e-05 3.4e-05 3.2e-05 3.1e-05 3e-05 2.8e-05 2.7e-05 2.6e-05 2.5e-05 2.3e-05 2.2e-05 2.1e-05 2e-05 2e-05 1.9e-05 1.8e-05 1.7e-05 1.6e-05 1.6e-05 1.5e-05 1.4e-05 1.4e-05 1.3e-05 1.2e-05 1.2e-05 1.1e-05 1.1e-05 1e-05 1e-05 9e-06 9e-06 9e-06 8e-06 8e-06 7e-06 7e-06 7e-06 6e-06 6e-06 6e-06 6e-06 5e-06 5e-06 5e-06
98 250 0 0 0.044353 0.087062 0.127735 0.166466 0.203341 0.238443 0.271853 0.303648 0.333898 0.362675 0.390046 0.416073 0.440816 0.464334 0.486681 0.507912 0.528077 0.547222 0.565395 0.58264 0.598997 0.614508 0.629211 0.643142 0.656337 0.668828 0.680647 0.691826 0.702393 0.712374 0.721799 0.730691 0.739074 0.746972 0.754407 0.761401 0.767972 0.77414 0.779925 0.785342 0.79041 0.795143 0.799558 0.803668 0.807488 0.811031 0.81431 0.817337 0.820123 0.82268 0.825017 0.827146 0.829076 0.830816 0.832374 0.833761 0.834982 0.836046 0.836961 0.837732 0.838368 0.838875 0.839257 0.839522 0.839674 0.83972 0.839663 0.83951 0.839264 0.83893 0.838513 0.838015 0.837442 0.836796 0.836082 0.835302 0.834459 0.833559 0.832601 0.83159 0.830528 0.829418 0.828263 0.827063 0.825823 0.824542 0.823224 0.821872 0.820486 0.819068 0.81762 0.816144 0.814641 0.813112 0.811558 0.809984 0.808386 0.806769 0.805133 0.803478
96 246 0 0 5.9e-05 0.000233 0.000518 0.000908 0.001398 0.001983 0.002659 0.003421 0.004265 0.005188 0.006184 0.007252 0.008386 0.009585 0.010844 0.012161 0.013532 0.014956 0.016429 0.017949 0.019513 0.021119 0.022766 0.02445 0.02617 0.027925 0.029711 0.031528 0.033373 0.035246 0.037145 0.039067 0.041013 0.04298 0.044967 0.046973 0.048998 0.051039 0.053096 0.055168 0.057253 0.059352 0.061463 0.063585 0.065717 0.067859 0.07001 0.07217 0.074337 0.076511 0.078692 0.080879 0.083071 0.085267 0.087469 0.089674 0.091882 0.094094 0.096308 0.098524 0.100742 0.102962 0.105182 0.107404 0.109626 0.111849 0.114071 0.116293 0.118515 0.120735 0.122955 0.125173 0.12739 0.129606 0.13182 0.134031 0.136241 0.138448 0.140652 0.142854 0.145053 0.14725 0.149443 0.151633 0.15382 0.156004 0.158184 0.160361 0.162534 0.164704 0.166868 0.16903 0.171188 0.173342 0.175491 0.177637 0.179777 0.181914 0.184046 0.186175
94 242 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 2e-06 2e-06 2e-06 2e-06 2e-06 3e-06 3e-06 3e-06 3e-06 4e-06 4e-06 4e-06 5e-06 5e-06 5e-06 6e-06 6e-06 7e-06 7e-06 7e-06 8e-06 8e-06 9e-06 9e-06 1e-05 1e-05 1.1e-05 1.2e-05 1.2e-05 1.3e-05 1.3e-05 1.4e-05 1.5e-05 1.5e-05 1.6e-05 1.7e-05 1.7e-05 1.8e-05 1.9e-05 2e-05 2e-05 2.1e-05 2.2e-05 2.3e-05 2.4e-05 2.5e-05 2.5e-05 2.6e-05 2.7e-05 2.8e-05 2.9e-05 3e-05 3.1e-05 3.2e-05 3.3e-05 3.4e-05 3.5e-05 3.6e-05 3.7e-05 3.8e-05 3.9e-05 4.1e-05 4.2e-05 4.3e-05 4.4e-05 4.5e-05 4.6e-05 4.8e-05 4.9e-05 5e-05 5.1e-05 5.3e-05 5.4e-05 5.5e-05 5.7e-05 5.8e-05 5.9e-05
2 4 0 0 0.044935 0.087971 0.129195 0.168686 0.206524 0.242779 0.277526 0.310829 0.342754 0.373363 0.402713 0.430862 0.457864 0.483767 0.508623 0.532478 0.555376 0.57736 0.598471 0.618747 0.638227 0.656945 0.674934 0.692228 0.708858 0.724852 0.74024 0.755048 0.769301 0.783025 0.796243 0.808977 0.821249 0.833079 0.844487 0.855491 0.866109 0.876359 0.886257 0.895817 0.905055 0.913985 0.92262 0.930975 0.93906 0.946887 0.954469 0.961816 0.968937 0.975843 0.982544 0.989047 0.995362 1.0015 1.00746 1.01326 1.0189 1.02439 1.02973 1.03494 1.04001 1.04497 1.04979 1.0545 1.0591 1.06359 1.06798 1.07228 1.07648 1.08059 1.08461 1.08855 1.09243 1.09621 1.09993 1.10358 1.10716 1.11068 1.11413 1.11753 1.12087 1.12416 1.12739 1.13058 1.13371 1.13681 1.13986 1.14286 1.14582 1.14875 1.15164 1.15448 1.15731 1.16009 1.16284 1.16556 1.16825 1.17091 1.17355 1.17615
39 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06
40 91 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06
40 92 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06
40 93 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06 1e-06
