time 0 1.57788e+06 3.15576e+06 4.73364e+06 6.31152e+06 7.8894e+06 9.46728e+06 1.10452e+07 1.2623e+07 1.42009e+07 1.57788e+07 1.73567e+07 1.89346e+07 2.05124e+07 2.20903e+07 2.36682e+07 2.52461e+07 2.6824e+07 2.84018e+07 2.99797e+07 3.15576e+07 3.31355e+07 3.47134e+07 3.62912e+07 3.78691e+07 3.9447e+07 4.10249e+07 4.26028e+07 4.41806e+07 4.57585e+07 4.73364e+07 4.89143e+07 5.04922e+07 5.207e+07 5.36479e+07 5.52258e+07 5.68037e+07 5.83816e+07 5.99594e+07 6.15373e+07 6.31152e+07 6.46931e+07 6.6271e+07 6.78488e+07 6.94267e+07 7.10046e+07 7.25825e+07 7.41604e+07 7.57382e+07 7.73161e+07 7.8894e+07 8.04719e+07 8.20498e+07 8.36276e+07 8.52055e+07 8.67834e+07 8.83613e+07 8.99392e+07 9.1517e+07 9.30949e+07 9.46728e+07 9.62507e+07 9.78286e+07 9.94064e+07 1.00984e+08 1.02562e+08 1.0414e+08 1.05718e+08 1.07296e+08 1.08874e+08 1.10452e+08 1.12029e+08 1.13607e+08 1.15185e+08 1.16763e+08 1.18341e+08 1.19919e+08 1.21497e+08 1.23075e+08 1.24653e+08 1.2623e+08 1.27808e+08 1.29386e+08 1.30964e+08 1.32542e+08 1.3412e+08 1.35698e+08 1.37276e+08 1.38853e+08 1.40431e+08 1.42009e+08 1.43587e+08 1.45165e+08 1.46743e+08 1.48321e+08 1.49899e+08 1.51476e+08 1.53054e+08 1.54632e+08 1.5621e+08 1.57788e+08
60 147 0 1 0.317051 0.100521 0.03187 0.010105 0.003204 0.001016 0.000322 0.000102 3.2e-05 1e-05 3e-06 1e-06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
61 147 0 0 0.677615 0.883558 0.940068 0.94932 0.943706 0.93348 0.921914 0.910026 0.898145 0.886374 0.874743 0.863258 0.851925 0.840737 0.829695 0.818805 0.808049 0.797438 0.786968 0.776637 0.76644 0.756372 0.746444 0.736644 0.726966 0.717422 0.708001 0.698702 0.689532 0.680478 0.671541 0.662726 0.654022 0.645434 0.636957 0.628591 0.620342 0.612192 0.604158 0.596223 0.588394 0.580667 0.573043 0.565518 0.558092 0.550764 0.543532 0.536395 0.529351 0.5224 0.515541 0.508771 0.502091 0.495498 0.488991 0.482571 0.476234 0.46998 0.463809 0.457719 0.451709 0.445777 0.439924 0.434147 0.428447 0.422821 0.417269 0.411789 0.406382 0.401046 0.39578 0.390583 0.385454 0.380393 0.375398 0.370469 0.365604 0.360803 0.356065 0.35139 0.346776 0.342223 0.337729 0.333294 0.328918 0.324599 0.320337 0.31613 0.311979 0.307883 0.30384 0.29985 0.295913 0.292027 0.288193 0.284408 0.280674 0.276988 0.273351 0.269762
62 147 0 0 0.005334 0.015922 0.028061 0.040575 0.053094 0.065503 0.077766 0.089873 0.101823 0.113617 0.125256 0.136742 0.148077 0.159264 0.170303 0.181198 0.19195 0.202561 0.213032 0.223365 0.233563 0.243627 0.253559 0.263361 0.273034 0.282579 0.292 0.301297 0.310471 0.319525 0.328461 0.337278 0.345981 0.354568 0.363044 0.371408 0.379662 0.387807 0.395846 0.403779 0.411608 0.419334 0.426959 0.434484 0.441909 0.449237 0.456469 0.463607 0.47065 0.477601 0.48446 0.49123 0.497911 0.504504 0.51101 0.517431 0.523768 0.530021 0.536192 0.542282 0.548293 0.554224 0.560078 0.565854 0.571555 0.577181 0.582733 0.588213 0.593617 0.598958 0.604222 0.609417 0.614547 0.619607 0.624604 0.629536 0.634398 0.639196 0.643936 0.648611 0.653223 0.657776 0.662271 0.666707 0.671086 0.6754 0.679667 0.683871 0.688022 0.69212 0.69616 0.700154 0.704089 0.707972 0.711808 0.715592 0.719329 0.723013 0.726651 0.730242
