88 223 0 89 227 0 90 227 0 90 230 0 88 226 0 90 228 0 90 229 0 94 241 0 95 242 1 90 232 0 90 234 0 91 231 0 90 233 0 92 232 0 92 233 0 92 234 0 92 235 0 92 236 0 92 237 0 92 238 0 93 235 0 93 236 0 93 238 0 91 232 0 91 233 0 93 237 0 93 239 0 94 236 0 94 237 0 94 238 0 94 239 0 94 240 0 94 242 0 94 244 0 94 243 0 94 246 0 95 241 0 95 242 0 95 243 0 95 244 0 95 244 1 96 240 0 96 241 0 96 242 0 96 243 0 96 244 0 96 245 0 96 246 0 96 247 0 96 248 0 96 249 0 96 250 0 97 247 0 97 249 0 97 250 0 98 249 0 98 250 0 98 251 0 98 252 0 99 254 0 98 254 0 99 255 0 100 255 0 
32 83 0 0.0059815 0.0059815 0.0059815 0.0059815 0.0059815 0.0059815 0.0059815 0.00021869 7.2644e-05 0.0059815 0.0059815 0.0059815 0.0059815 0.00037032 0.00037032 0.00046081 0.00030915 0.00091167 0.00078431 0.00078431 0.00030915 0.00035446 0.00027437 0.0059815 0.00037032 0.00035446 0.00027437 0.00035446 8.537e-05 8.537e-05 0.00015098 0.00016528 0.00028202 9.7681e-05 0.00028202 5.8849e-05 9.3611e-05 7.2644e-05 9.7681e-05 9.7681e-05 9.7681e-05 9.3611e-05 9.3611e-05 2.5649e-05 2.5649e-05 4.6777e-05 5.8849e-05 5.8849e-05 5.8849e-05 5.8849e-05 5.8849e-05 5.8849e-05 5.8849e-05 5.8849e-05 5.8849e-05 5.8849e-05 5.8849e-05 5.8849e-05 5.8849e-05 5.8849e-05 5.8849e-05 5.8849e-05 5.8849e-05 
32 84 0 0.004827 0.004827 0.004827 0.004827 0.004827 0.004827 0.004827 9.4321e-05 2.0161e-05 0.004827 0.004827 0.004827 0.004827 0.00010426 0.00010426 0.00014467 8.3502e-05 0.00039291 0.00054052 0.00054052 8.3502e-05 0.00011102 0.00010425 0.004827 0.00010426 0.00011102 0.00010425 0.00011102 1.9137e-05 1.9137e-05 4.2984e-05 6.6156e-05 0.00015666 3.2011e-05 0.00015666 1.6124e-05 2.0769e-05 2.0161e-05 3.2011e-05 3.2011e-05 3.2011e-05 2.0769e-05 2.0769e-05 5.1127e-06 5.1127e-06 1.0804e-05 1.6124e-05 1.6124e-05 1.6124e-05 1.6124e-05 1.6124e-05 1.6124e-05 1.6124e-05 1.6124e-05 1.6124e-05 1.6124e-05 1.6124e-05 1.6124e-05 1.6124e-05 1.6124e-05 1.6124e-05 1.6124e-05 1.6124e-05 
32 85 0 0.00073444 0.00073444 0.00073444 0.00073444 0.00073444 0.00073444 0.00073444 1.3253e-05 2.6945e-06 0.00073444 0.00073444 0.00073444 0.00073444 1.1219e-05 1.1219e-05 2.1542e-05 8.1722e-06 7.7885e-05 0.0001665 0.0001665 8.1722e-06 1.347e-05 1.8938e-05 0.00073444 1.1219e-05 1.347e-05 1.8938e-05 1.347e-05 2.0368e-06 2.0368e-06 4.4494e-06 7.2728e-06 2.0389e-05 5.022e-06 2.0389e-05 2.1316e-06 2.2156e-06 2.6945e-06 5.022e-06 5.022e-06 5.022e-06 2.2156e-06 2.2156e-06 4.8835e-07 4.8835e-07 1.1737e-06 2.1316e-06 2.1316e-06 2.1316e-06 2.1316e-06 2.1316e-06 2.1316e-06 2.1316e-06 2.1316e-06 2.1316e-06 2.1316e-06 2.1316e-06 2.1316e-06 2.1316e-06 2.1316e-06 2.1316e-06 2.1316e-06 2.1316e-06 
32 86 0 0.0001598 0.0001598 0.0001598 0.0001598 0.0001598 0.0001598 0.0001598 1.6457e-06 2.509e-07 0.0001598 0.0001598 0.0001598 0.0001598 8.8081e-07 8.8081e-07 2.1756e-06 6.5804e-07 1.0596e-05 3.1843e-05 3.1843e-05 6.5804e-07 1.3232e-06 2.4266e-06 0.0001598 8.8081e-07 1.3232e-06 2.4266e-06 1.3232e-06 1.5207e-07 1.5207e-07 3.5359e-07 7.323e-07 3.5215e-06 5.515e-07 3.5215e-06 1.9674e-07 1.6425e-07 2.509e-07 5.515e-07 5.515e-07 5.515e-07 1.6425e-07 1.6425e-07 3.2292e-08 3.2292e-08 8.956e-08 1.9674e-07 1.9674e-07 1.9674e-07 1.9674e-07 1.9674e-07 1.9674e-07 1.9674e-07 1.9674e-07 1.9674e-07 1.9674e-07 1.9674e-07 1.9674e-07 1.9674e-07 1.9674e-07 1.9674e-07 1.9674e-07 1.9674e-07 
32 87 0 1.0674e-05 1.0674e-05 1.0674e-05 1.0674e-05 1.0674e-05 1.0674e-05 1.0674e-05 9.1034e-08 1.0023e-08 1.0674e-05 1.0674e-05 1.0674e-05 1.0674e-05 3.6848e-08 3.6848e-08 9.8144e-08 2.2237e-08 6.7125e-07 3.1518e-06 3.1518e-06 2.2237e-08 5.8667e-08 1.4512e-07 1.0674e-05 3.6848e-08 5.8667e-08 1.4512e-07 5.8667e-08 4.8353e-09 4.8353e-09 1.2678e-08 3.7049e-08 2.0786e-07 2.7097e-08 2.0786e-07 7.934e-09 5.1503e-09 1.0023e-08 2.7097e-08 2.7097e-08 2.7097e-08 5.1503e-09 5.1503e-09 8.719e-10 8.719e-10 2.8914e-09 7.934e-09 7.934e-09 7.934e-09 7.934e-09 7.934e-09 7.934e-09 7.934e-09 7.934e-09 7.934e-09 7.934e-09 7.934e-09 7.934e-09 7.934e-09 7.934e-09 7.934e-09 7.934e-09 7.934e-09 
32 88 0 6.0541e-07 6.0541e-07 6.0541e-07 6.0541e-07 6.0541e-07 6.0541e-07 6.0541e-07 3.6674e-09 2.8781e-10 6.0541e-07 6.0541e-07 6.0541e-07 6.0541e-07 9.2566e-10 9.2566e-10 3.2474e-09 5.7353e-10 3.1644e-08 2.3074e-07 2.3074e-07 5.7353e-10 1.9346e-09 6.2732e-09 6.0541e-07 9.2566e-10 1.9346e-09 6.2732e-09 1.9346e-09 1.1237e-10 1.1237e-10 3.8213e-10 1.0678e-09 1.0652e-08 9.5442e-10 1.0652e-08 2.3296e-10 9.7603e-11 2.8781e-10 9.5442e-10 9.5442e-10 9.5442e-10 9.7603e-11 9.7603e-11 1.6884e-11 1.6884e-11 6.8564e-11 2.3296e-10 2.3296e-10 2.3296e-10 2.3296e-10 2.3296e-10 2.3296e-10 2.3296e-10 2.3296e-10 2.3296e-10 2.3296e-10 2.3296e-10 2.3296e-10 2.3296e-10 2.3296e-10 2.3296e-10 2.3296e-10 2.3296e-10 
32 89 0 1.6317e-08 1.6317e-08 1.6317e-08 1.6317e-08 1.6317e-08 1.6317e-08 1.6317e-08 7.0752e-11 3.2897e-12 1.6317e-08 1.6317e-08 1.6317e-08 1.6317e-08 1.0159e-11 1.0159e-11 4.1692e-11 5.2795e-12 5.7534e-10 7.7884e-09 7.7884e-09 5.2795e-12 2.2226e-11 1.0684e-10 1.6317e-08 1.0159e-11 2.2226e-11 1.0684e-10 2.2226e-11 1.0577e-12 1.0577e-12 4.1471e-12 2.0427e-11 2.2566e-10 1.3219e-11 2.2566e-10 2.6663e-12 1.0184e-12 3.2897e-12 1.3219e-11 1.3219e-11 1.3219e-11 1.0184e-12 1.0184e-12 0 0 0 2.6663e-12 2.6663e-12 2.6663e-12 2.6663e-12 2.6663e-12 2.6663e-12 2.6663e-12 2.6663e-12 2.6663e-12 2.6663e-12 2.6663e-12 2.6663e-12 2.6663e-12 2.6663e-12 2.6663e-12 2.6663e-12 2.6663e-12 
33 75 0 1.5352e-12 1.5352e-12 1.5352e-12 1.5352e-12 1.5352e-12 1.5352e-12 1.5352e-12 7.7587e-12 3.5099e-11 1.5352e-12 1.5352e-12 1.5352e-12 1.5352e-12 1.9084e-10 1.9084e-10 7.2012e-11 1.8964e-11 5.3583e-12 0 0 1.8964e-11 5.1928e-11 1.0164e-11 1.5352e-12 1.9084e-10 5.1928e-11 1.0164e-11 5.1928e-11 1.413e-10 1.413e-10 8.398e-11 1.4018e-11 2.8502e-12 1.3333e-11 2.8502e-12 3.0495e-11 2.3554e-10 3.5099e-11 1.3333e-11 1.3333e-11 1.3333e-11 2.3554e-10 2.3554e-10 1.6237e-10 1.6237e-10 7.0138e-11 3.0495e-11 3.0495e-11 3.0495e-11 3.0495e-11 3.0495e-11 3.0495e-11 3.0495e-11 3.0495e-11 3.0495e-11 3.0495e-11 3.0495e-11 3.0495e-11 3.0495e-11 3.0495e-11 3.0495e-11 3.0495e-11 3.0495e-11 
33 75 1 5.8139e-12 5.8139e-12 5.8139e-12 5.8139e-12 5.8139e-12 5.8139e-12 5.8139e-12 2.9382e-11 1.3292e-10 5.8139e-12 5.8139e-12 5.8139e-12 5.8139e-12 7.2269e-10 7.2269e-10 2.7271e-10 7.1815e-11 2.0292e-11 0 0 7.1815e-11 1.9665e-10 3.8493e-11 5.8139e-12 7.2269e-10 1.9665e-10 3.8493e-11 1.9665e-10 5.3511e-10 5.3511e-10 3.1803e-10 5.3085e-11 1.0794e-11 5.049e-11 1.0794e-11 1.1549e-10 8.9197e-10 1.3292e-10 5.049e-11 5.049e-11 5.049e-11 8.9197e-10 8.9197e-10 6.149e-10 6.149e-10 2.6561e-10 1.1549e-10 1.1549e-10 1.1549e-10 1.1549e-10 1.1549e-10 1.1549e-10 1.1549e-10 1.1549e-10 1.1549e-10 1.1549e-10 1.1549e-10 1.1549e-10 1.1549e-10 1.1549e-10 1.1549e-10 1.1549e-10 1.1549e-10 
33 76 0 3.9179e-10 3.9179e-10 3.9179e-10 3.9179e-10 3.9179e-10 3.9179e-10 3.9179e-10 1.4839e-09 5.3016e-09 3.9179e-10 3.9179e-10 3.9179e-10 3.9179e-10 3.3566e-08 3.3566e-08 1.3988e-08 4.7098e-09 1.2945e-09 5.5784e-11 5.5784e-11 4.7098e-09 9.1561e-09 1.9999e-09 3.9179e-10 3.3566e-08 9.1561e-09 1.9999e-09 9.1561e-09 2.017e-08 2.017e-08 1.2933e-08 2.6078e-09 5.9851e-10 2.2117e-09 5.9851e-10 4.4471e-09 3.0911e-08 5.3016e-09 2.2117e-09 2.2117e-09 2.2117e-09 3.0911e-08 3.0911e-08 1.9605e-08 1.9605e-08 9.3768e-09 4.4471e-09 4.4471e-09 4.4471e-09 4.4471e-09 4.4471e-09 4.4471e-09 4.4471e-09 4.4471e-09 4.4471e-09 4.4471e-09 4.4471e-09 4.4471e-09 4.4471e-09 4.4471e-09 4.4471e-09 4.4471e-09 4.4471e-09 
33 77 0 1.4358e-08 1.4358e-08 1.4358e-08 1.4358e-08 1.4358e-08 1.4358e-08 1.4358e-08 4.7295e-08 1.2815e-07 1.4358e-08 1.4358e-08 1.4358e-08 1.4358e-08 8.9379e-07 8.9379e-07 4.3331e-07 1.6395e-07 5.1772e-08 2.6498e-09 2.6498e-09 1.6395e-07 2.5851e-07 6.4639e-08 1.4358e-08 8.9379e-07 2.5851e-07 6.4639e-08 2.5851e-07 4.4378e-07 4.4378e-07 3.1513e-07 7.8611e-08 2.1421e-08 6.0301e-08 2.1421e-08 1.0501e-07 6.3393e-07 1.2815e-07 6.0301e-08 6.0301e-08 6.0301e-08 6.3393e-07 6.3393e-07 3.6574e-07 3.6574e-07 1.986e-07 1.0501e-07 1.0501e-07 1.0501e-07 1.0501e-07 1.0501e-07 1.0501e-07 1.0501e-07 1.0501e-07 1.0501e-07 1.0501e-07 1.0501e-07 1.0501e-07 1.0501e-07 1.0501e-07 1.0501e-07 1.0501e-07 1.0501e-07 
33 78 0 4.877e-07 4.877e-07 4.877e-07 4.877e-07 4.877e-07 4.877e-07 4.877e-07 7.7121e-07 1.5951e-06 4.877e-07 4.877e-07 4.877e-07 4.877e-07 1.1687e-05 1.1687e-05 6.6163e-06 2.9089e-06 1.0322e-06 8.017e-08 8.017e-08 2.9089e-06 3.6966e-06 1.0571e-06 4.877e-07 1.1687e-05 3.6966e-06 1.0571e-06 3.6966e-06 4.9505e-06 4.9505e-06 3.9235e-06 1.2123e-06 3.9095e-07 8.4891e-07 3.9095e-07 1.2881e-06 6.6627e-06 1.5951e-06 8.4891e-07 8.4891e-07 8.4891e-07 6.6627e-06 6.6627e-06 3.5026e-06 3.5026e-06 2.1864e-06 1.2881e-06 1.2881e-06 1.2881e-06 1.2881e-06 1.2881e-06 1.2881e-06 1.2881e-06 1.2881e-06 1.2881e-06 1.2881e-06 1.2881e-06 1.2881e-06 1.2881e-06 1.2881e-06 1.2881e-06 1.2881e-06 1.2881e-06 
33 79 0 1.1486e-05 1.1486e-05 1.1486e-05 1.1486e-05 1.1486e-05 1.1486e-05 1.1486e-05 9.4487e-06 1.5361e-05 1.1486e-05 1.1486e-05 1.1486e-05 1.1486e-05 0.00011657 0.00011657 7.5335e-05 3.5971e-05 1.5132e-05 1.7456e-06 1.7456e-06 3.5971e-05 3.9828e-05 1.2912e-05 1.1486e-05 0.00011657 3.9828e-05 1.2912e-05 3.9828e-05 4.3705e-05 4.3705e-05 3.7873e-05 1.4256e-05 5.3366e-06 9.1001e-06 5.3366e-06 1.2219e-05 5.5277e-05 1.5361e-05 9.1001e-06 9.1001e-06 9.1001e-06 5.5277e-05 5.5277e-05 2.7035e-05 2.7035e-05 1.9117e-05 1.2219e-05 1.2219e-05 1.2219e-05 1.2219e-05 1.2219e-05 1.2219e-05 1.2219e-05 1.2219e-05 1.2219e-05 1.2219e-05 1.2219e-05 1.2219e-05 1.2219e-05 1.2219e-05 1.2219e-05 1.2219e-05 1.2219e-05 
33 80 0 0.00012828 0.00012828 0.00012828 0.00012828 0.00012828 0.00012828 0.00012828 5.7397e-05 7.226e-05 0.00012828 0.00012828 0.00012828 0.00012828 0.00054832 0.00054832 0.0003654 0.00020559 0.00010776 1.8688e-05 1.8688e-05 0.00020559 0.00020231 7.7353e-05 0.00012828 0.00054832 0.00020231 7.7353e-05 0.00020231 0.00018582 0.00018582 0.00017731 8.2575e-05 3.6526e-05 4.8204e-05 3.6526e-05 5.7007e-05 0.00022192 7.226e-05 4.8204e-05 4.8204e-05 4.8204e-05 0.00022192 0.00022192 0.00010114 0.00010114 8.218e-05 5.7007e-05 5.7007e-05 5.7007e-05 5.7007e-05 5.7007e-05 5.7007e-05 5.7007e-05 5.7007e-05 5.7007e-05 5.7007e-05 5.7007e-05 5.7007e-05 5.7007e-05 5.7007e-05 5.7007e-05 5.7007e-05 5.7007e-05 
33 81 0 0.0010714 0.0010714 0.0010714 0.0010714 0.0010714 0.0010714 0.0010714 0.00028739 0.00028056 0.0010714 0.0010714 0.0010714 0.0010714 0.0020768 0.0020768 0.0014274 0.00088067 0.00060747 0.00015511 0.00015511 0.00088067 0.000833 0.00038251 0.0010714 0.0020768 0.000833 0.00038251 0.000833 0.00064453 0.00064453 0.00069017 0.00040087 0.00020305 0.00021147 0.00020305 0.00021938 0.00072553 0.00028056 0.00021147 0.00021147 0.00021147 0.00072553 0.00072553 0.00030474 0.00030474 0.00029211 0.00021938 0.00021938 0.00021938 0.00021938 0.00021938 0.00021938 0.00021938 0.00021938 0.00021938 0.00021938 0.00021938 0.00021938 0.00021938 0.00021938 0.00021938 0.00021938 0.00021938 
33 82 0 0.0008914 0.0008914 0.0008914 0.0008914 0.0008914 0.0008914 0.0008914 0.00015543 0.00011986 0.0008914 0.0008914 0.0008914 0.0008914 0.00085603 0.00085603 0.00062873 0.00048719 0.0003706 0.00013307 0.00013307 0.00048719 0.0003983 0.00020369 0.0008914 0.00085603 0.0003983 0.00020369 0.0003983 0.00024882 0.00024882 0.00030404 0.00021989 0.00011967 0.000101 0.00011967 9.2351e-05 0.00026198 0.00011986 0.000101 0.000101 0.000101 0.00026198 0.00026198 0.00010216 0.00010216 0.00011551 9.2351e-05 9.2351e-05 9.2351e-05 9.2351e-05 9.2351e-05 9.2351e-05 9.2351e-05 9.2351e-05 9.2351e-05 9.2351e-05 9.2351e-05 9.2351e-05 9.2351e-05 9.2351e-05 9.2351e-05 9.2351e-05 9.2351e-05 
33 82 1 0.0031059 0.0031059 0.0031059 0.0031059 0.0031059 0.0031059 0.0031059 0.00054157 0.00041762 0.0031059 0.0031059 0.0031059 0.0031059 0.0029827 0.0029827 0.0021907 0.0016975 0.0012913 0.00046366 0.00046366 0.0016975 0.0013878 0.00070972 0.0031059 0.0029827 0.0013878 0.00070972 0.0013878 0.00086698 0.00086698 0.0010594 0.00076617 0.00041695 0.0003519 0.00041695 0.00032178 0.00091282 0.00041762 0.0003519 0.0003519 0.0003519 0.00091282 0.00091282 0.00035598 0.00035598 0.00040246 0.00032178 0.00032178 0.00032178 0.00032178 0.00032178 0.00032178 0.00032178 0.00032178 0.00032178 0.00032178 0.00032178 0.00032178 0.00032178 0.00032178 0.00032178 0.00032178 0.00032178 
33 83 0 0.011632 0.011632 0.011632 0.011632 0.011632 0.011632 0.011632 0.0012556 0.00078071 0.011632 0.011632 0.011632 0.011632 0.0051886 0.0051886 0.0043537 0.0034226 0.0037434 0.0018736 0.0018736 0.0034226 0.0028839 0.0016799 0.011632 0.0051886 0.0028839 0.0016799 0.0028839 0.0014561 0.0014561 0.0018928 0.0015452 0.0011557 0.00074372 0.0011557 0.00059184 0.00143 0.00078071 0.00074372 0.00074372 0.00074372 0.00143 0.00143 0.00052159 0.00052159 0.00069661 0.00059184 0.00059184 0.00059184 0.00059184 0.00059184 0.00059184 0.00059184 0.00059184 0.00059184 0.00059184 0.00059184 0.00059184 0.00059184 0.00059184 0.00059184 0.00059184 0.00059184 
33 84 0 0.010549 0.010549 0.010549 0.010549 0.010549 0.010549 0.010549 0.00067385 0.00028102 0.010549 0.010549 0.010549 0.010549 0.0018847 0.0018847 0.0016703 0.001637 0.0021558 0.0015399 0.0015399 0.001637 0.0012606 0.0007857 0.010549 0.0018847 0.0012606 0.0007857 0.0012606 0.0004328 0.0004328 0.0007215 0.0008756 0.0007652 0.00030898 0.0007652 0.00021039 0.00042047 0.00028102 0.00030898 0.00030898 0.00030898 0.00042047 0.00042047 0.00014115 0.00014115 0.00021448 0.00021039 0.00021039 0.00021039 0.00021039 0.00021039 0.00021039 0.00021039 0.00021039 0.00021039 0.00021039 0.00021039 0.00021039 0.00021039 0.00021039 0.00021039 0.00021039 0.00021039 
33 84 1 0.010549 0.010549 0.010549 0.010549 0.010549 0.010549 0.010549 0.00067385 0.00028102 0.010549 0.010549 0.010549 0.010549 0.0018847 0.0018847 0.0016703 0.001637 0.0021558 0.0015399 0.0015399 0.001637 0.0012606 0.0007857 0.010549 0.0018847 0.0012606 0.0007857 0.0012606 0.0004328 0.0004328 0.0007215 0.0008756 0.0007652 0.00030898 0.0007652 0.00021039 0.00042047 0.00028102 0.00030898 0.00030898 0.00030898 0.00042047 0.00042047 0.00014115 0.00014115 0.00021448 0.00021039 0.00021039 0.00021039 0.00021039 0.00021039 0.00021039 0.00021039 0.00021039 0.00021039 0.00021039 0.00021039 0.00021039 0.00021039 0.00021039 0.00021039 0.00021039 0.00021039 
33 85 0 0.014405 0.014405 0.014405 0.014405 0.014405 0.014405 0.014405 0.00079376 0.00032938 0.014405 0.014405 0.014405 0.014405 0.0017206 0.0017206 0.0021046 0.0015025 0.0036868 0.0039093 0.0039093 0.0015025 0.0013067 0.0011906 0.014405 0.0017206 0.0013067 0.0011906 0.0013067 0.00040493 0.00040493 0.00062704 0.00077331 0.00081833 0.0004166 0.00081833 0.00024474 0.00040139 0.00032938 0.0004166 0.0004166 0.0004166 0.00040139 0.00040139 0.00012334 0.00012334 0.00020557 0.00024474 0.00024474 0.00024474 0.00024474 0.00024474 0.00024474 0.00024474 0.00024474 0.00024474 0.00024474 0.00024474 0.00024474 0.00024474 0.00024474 0.00024474 0.00024474 0.00024474 
33 86 0 0.0087091 0.0087091 0.0087091 0.0087091 0.0087091 0.0087091 0.0087091 0.00027096 8.7923e-05 0.0087091 0.0087091 0.0087091 0.0087091 0.00037585 0.00037585 0.0005991 0.00039758 0.0013158 0.0018811 0.0018811 0.00039758 0.00034937 0.00041899 0.0087091 0.00037585 0.00034937 0.00041899 0.00034937 8.6408e-05 8.6408e-05 0.00013445 0.00019509 0.00038499 0.00012884 0.00038499 6.5168e-05 8.6897e-05 8.7923e-05 0.00012884 0.00012884 0.00012884 8.6897e-05 8.6897e-05 2.4294e-05 2.4294e-05 4.4929e-05 6.5168e-05 6.5168e-05 6.5168e-05 6.5168e-05 6.5168e-05 6.5168e-05 6.5168e-05 6.5168e-05 6.5168e-05 6.5168e-05 6.5168e-05 6.5168e-05 6.5168e-05 6.5168e-05 6.5168e-05 6.5168e-05 6.5168e-05 
33 87 0 0.0026003 0.0026003 0.0026003 0.0026003 0.0026003 0.0026003 0.0026003 6.8422e-05 1.6622e-05 0.0026003 0.0026003 0.0026003 0.0026003 7.3047e-05 7.3047e-05 0.000125 6.7173e-05 0.00036536 0.00077309 0.00077309 6.7173e-05 7.0873e-05 0.00011411 0.0026003 7.3047e-05 7.0873e-05 0.00011411 7.0873e-05 1.3061e-05 1.3061e-05 2.2297e-05 4.3159e-05 0.00010296 2.9523e-05 0.00010296 1.2511e-05 1.3079e-05 1.6622e-05 2.9523e-05 2.9523e-05 2.9523e-05 1.3079e-05 1.3079e-05 3.2049e-06 3.2049e-06 6.9508e-06 1.2511e-05 1.2511e-05 1.2511e-05 1.2511e-05 1.2511e-05 1.2511e-05 1.2511e-05 1.2511e-05 1.2511e-05 1.2511e-05 1.2511e-05 1.2511e-05 1.2511e-05 1.2511e-05 1.2511e-05 1.2511e-05 1.2511e-05 
33 88 0 0.00042038 0.00042038 0.00042038 0.00042038 0.00042038 0.00042038 0.00042038 8.0528e-06 1.4357e-06 0.00042038 0.00042038 0.00042038 0.00042038 5.4416e-06 5.4416e-06 1.2155e-05 6.1869e-06 4.8962e-05 0.00015238 0.00015238 6.1869e-06 6.8706e-06 1.4362e-05 0.00042038 5.4416e-06 6.8706e-06 1.4362e-05 6.8706e-06 9.1827e-07 9.1827e-07 2.0046e-06 3.6192e-06 1.5259e-05 3.0912e-06 1.5259e-05 1.1106e-06 7.5395e-07 1.4357e-06 3.0912e-06 3.0912e-06 3.0912e-06 7.5395e-07 7.5395e-07 1.9166e-07 1.9166e-07 5.0312e-07 1.1106e-06 1.1106e-06 1.1106e-06 1.1106e-06 1.1106e-06 1.1106e-06 1.1106e-06 1.1106e-06 1.1106e-06 1.1106e-06 1.1106e-06 1.1106e-06 1.1106e-06 1.1106e-06 1.1106e-06 1.1106e-06 1.1106e-06 
33 89 0 5.2325e-05 5.2325e-05 5.2325e-05 5.2325e-05 5.2325e-05 5.2325e-05 5.2325e-05 7.5929e-07 8.2474e-08 5.2325e-05 5.2325e-05 5.2325e-05 5.2325e-05 2.9331e-07 2.9331e-07 7.5909e-07 3.0595e-07 4.2358e-06 2.3747e-05 2.3747e-05 3.0595e-07 3.8674e-07 1.1865e-06 5.2325e-05 2.9331e-07 3.8674e-07 1.1865e-06 3.8674e-07 4.3513e-08 4.3513e-08 1.0845e-07 3.4135e-07 1.5636e-06 2.1306e-07 1.5636e-06 6.4383e-08 3.9912e-08 8.2474e-08 2.1306e-07 2.1306e-07 2.1306e-07 3.9912e-08 3.9912e-08 7.5422e-09 7.5422e-09 2.4171e-08 6.4383e-08 6.4383e-08 6.4383e-08 6.4383e-08 6.4383e-08 6.4383e-08 6.4383e-08 6.4383e-08 6.4383e-08 6.4383e-08 6.4383e-08 6.4383e-08 6.4383e-08 6.4383e-08 6.4383e-08 6.4383e-08 6.4383e-08 
33 90 0 2.874e-06 2.874e-06 2.874e-06 2.874e-06 2.874e-06 2.874e-06 2.874e-06 2.6738e-08 2.3443e-09 2.874e-06 2.874e-06 2.874e-06 2.874e-06 6.8179e-09 6.8179e-09 2.342e-08 7.7925e-09 2.1974e-07 1.4371e-06 1.4371e-06 7.7925e-09 1.5354e-08 4.7991e-08 2.874e-06 6.8179e-09 1.5354e-08 4.7991e-08 1.5354e-08 1.0199e-09 1.0199e-09 2.8022e-09 9.4687e-09 9.1772e-08 7.2851e-09 9.1772e-08 1.8665e-09 8.6759e-10 2.3443e-09 7.2851e-09 7.2851e-09 7.2851e-09 8.6759e-10 8.6759e-10 1.5231e-10 1.5231e-10 5.875e-10 1.8665e-09 1.8665e-09 1.8665e-09 1.8665e-09 1.8665e-09 1.8665e-09 1.8665e-09 1.8665e-09 1.8665e-09 1.8665e-09 1.8665e-09 1.8665e-09 1.8665e-09 1.8665e-09 1.8665e-09 1.8665e-09 1.8665e-09 
33 91 0 1.284e-07 1.284e-07 1.284e-07 1.284e-07 1.284e-07 1.284e-07 1.284e-07 8.2844e-10 4.9779e-11 1.284e-07 1.284e-07 1.284e-07 1.284e-07 1.0746e-10 1.0746e-10 5.1636e-10 1.1871e-10 7.819e-09 8.3488e-08 8.3488e-08 1.1871e-10 3.5977e-10 1.4946e-09 1.284e-07 1.0746e-10 3.5977e-10 1.4946e-09 3.5977e-10 1.6622e-11 1.6622e-11 6.0374e-11 2.3876e-10 3.0507e-09 1.8917e-10 3.0507e-09 3.922e-11 1.282e-11 4.9779e-11 1.8917e-10 1.8917e-10 1.8917e-10 1.282e-11 1.282e-11 2.0733e-12 2.0733e-12 1.002e-11 3.922e-11 3.922e-11 3.922e-11 3.922e-11 3.922e-11 3.922e-11 3.922e-11 3.922e-11 3.922e-11 3.922e-11 3.922e-11 3.922e-11 3.922e-11 3.922e-11 3.922e-11 3.922e-11 3.922e-11 
33 92 0 2.5586e-09 2.5586e-09 2.5586e-09 2.5586e-09 2.5586e-09 2.5586e-09 2.5586e-09 1.088e-11 0 2.5586e-09 2.5586e-09 2.5586e-09 2.5586e-09 0 0 4.6994e-12 0 1.1814e-10 1.6387e-09 1.6387e-09 0 3.5321e-12 1.8941e-11 2.5586e-09 0 3.5321e-12 1.8941e-11 3.5321e-12 0 0 0 2.4849e-12 4.686e-11 1.9803e-12 4.686e-11 0 0 0 1.9803e-12 1.9803e-12 1.9803e-12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
34 77 0 2.3677e-13 2.3677e-13 2.3677e-13 2.3677e-13 2.3677e-13 2.3677e-13 2.3677e-13 1.6416e-12 8.4501e-12 2.3677e-13 2.3677e-13 2.3677e-13 2.3677e-13 8.2194e-11 8.2194e-11 2.7106e-11 5.38e-12 1.5061e-12 0 0 5.38e-12 1.4487e-11 2.4809e-12 2.3677e-13 8.2194e-11 1.4487e-11 2.4809e-12 1.4487e-11 4.7456e-11 4.7456e-11 2.3121e-11 3.9632e-12 5.1286e-13 2.7464e-12 5.1286e-13 6.2488e-12 6.0626e-11 8.4501e-12 2.7464e-12 2.7464e-12 2.7464e-12 6.0626e-11 6.0626e-11 4.5402e-11 4.5402e-11 1.7056e-11 6.2488e-12 6.2488e-12 6.2488e-12 6.2488e-12 6.2488e-12 6.2488e-12 6.2488e-12 6.2488e-12 6.2488e-12 6.2488e-12 6.2488e-12 6.2488e-12 6.2488e-12 6.2488e-12 6.2488e-12 6.2488e-12 6.2488e-12 
