time 0 1 2 3 4 5 6 7 8 9 10 20 30 40 50 60 70 80 90 100 200 300 400 500 600 700 800 900 1000 2000 3000 4000 5000 6000 7000 8000 9000 10000 20000 30000 40000 50000 60000 70000 80000 90000 100000 200000 300000 400000 500000 600000 700000 800000 900000 1e+06 2e+06 3e+06 4e+06 5e+06 6e+06 7e+06 8e+06 9e+06 1e+07 2e+07 3e+07 4e+07 5e+07 6e+07 7e+07 8e+07 9e+07 1e+08 2e+08 3e+08 4e+08 5e+08 6e+08 7e+08 8e+08 9e+08 1e+09 2e+09 3e+09 4e+09 5e+09 6e+09 7e+09 8e+09 9e+09 1e+10 2e+10 3e+10 4e+10 5e+10 6e+10 7e+10 8e+10 9e+10 1e+11 2e+11 3e+11 4e+11 5e+11 6e+11 7e+11 8e+11 9e+11 1e+12 2e+12 3e+12 4e+12 5e+12 6e+12 7e+12 8e+12 9e+12 1e+13 2e+13 3e+13 4e+13 5e+13 6e+13 7e+13 8e+13 9e+13 1e+14 2e+14 3e+14 4e+14 5e+14 6e+14 7e+14 8e+14 9e+14 1e+15 2e+15 3e+15 4e+15 5e+15 6e+15 7e+15 8e+15 9e+15 1e+16 
Inv 61 161 0 1 1 0.371499 0.138011 0.051271 0.0190471 0.00707597 0.00262871 0.000976562 0.000362792 0.000134777 5.00693e-05 2.50693e-09 1.2552e-13 6.28472e-18 3.14672e-22 1.57554e-26 7.88861e-31 3.94977e-35 1.97762e-39 9.90182e-44 9.8046e-87 9.70833e-130 9.61302e-173 9.51863e-216 9.42518e-259 9.33264e-302 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
Inv 65 161 0 0 0 0.628501 0.861987 0.948727 0.980949 0.992919 0.997365 0.999016 0.999629 0.999856 0.999939 0.999978 0.999966 0.999955 0.999943 0.999931 0.99992 0.999908 0.999896 0.999885 0.999768 0.999652 0.999536 0.999419 0.999303 0.999186 0.99907 0.998954 0.998837 0.997675 0.996514 0.995355 0.994196 0.993039 0.991884 0.990729 0.989577 0.988425 0.976983 0.965673 0.954494 0.943445 0.932523 0.921728 0.911058 0.900511 0.890087 0.792254 0.705174 0.627665 0.558676 0.497269 0.442612 0.393963 0.350661 0.312118 0.0974178 0.0304058 0.00949021 0.00296206 0.000924514 0.000288557 9.00639e-05 2.81106e-05 8.77382e-06 7.69798e-11 6.75405e-16 5.92588e-21 5.19925e-26 4.56172e-31 4.00236e-36 3.5116e-41 3.08101e-46 2.70321e-51 7.30736e-102 1.97533e-152 5.33974e-203 1.44345e-253 3.90194e-304 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
Inv 66 161 0 0 1.58099e-18 4.25328e-07 1.31515e-06 2.37752e-06 3.504e-06 4.65429e-06 5.81343e-06 6.97586e-06 8.1395e-06 9.30359e-06 1.04679e-05 2.21113e-05 3.37548e-05 4.5398e-05 5.70412e-05 6.86842e-05 8.03271e-05 9.19698e-05 0.000103612 0.000115255 0.000231672 0.000348076 0.000464466 0.000580842 0.000697205 0.000813555 0.000929891 0.00104621 0.00116252 0.00232487 0.00348586 0.0046455 0.00580379 0.00696073 0.00811633 0.00927058 0.0104235 0.0115751 0.0230173 0.034327 0.0455059 0.0565553 0.0674768 0.0782719 0.088942 0.0994886 0.109913 0.207746 0.294826 0.372335 0.441324 0.502731 0.557388 0.606037 0.649339 0.687882 0.902582 0.969594 0.99051 0.997038 0.999075 0.999711 0.99991 0.999972 0.999991 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
