time 0 1.57788e+07 3.15576e+07 4.73364e+07 6.31152e+07 7.8894e+07 9.46728e+07
92 235 0 4.36106e+27 3.52041e+27 2.8372e+27 2.27155e+27 1.80168e+27 1.41366e+27 1.09633e+27 
92 236 0 0 1.53671e+26 2.7544e+26 3.71686e+26 4.46906e+26 5.03933e+26 5.44821e+26 
92 238 0 1.13506e+29 1.13015e+29 1.12475e+29 1.11897e+29 1.11289e+29 1.10649e+29 1.09973e+29 
93 237 0 0 4.5194e+24 1.36181e+25 2.5377e+25 3.81567e+25 5.12834e+25 6.43345e+25 
94 238 0 0 2.2657e+23 1.41154e+24 4.11132e+24 8.65005e+24 1.5154e+25 2.35338e+25 
94 239 0 0 3.07987e+26 4.98848e+26 6.19691e+26 6.92512e+26 7.37379e+26 7.70171e+26 
94 240 0 0 3.32724e+25 8.48206e+25 1.39445e+26 1.91416e+26 2.36633e+26 2.76796e+26 
94 242 0 0 4.8804e+23 4.62986e+24 1.45222e+25 2.99329e+25 4.96773e+25 7.30104e+25 
95 241 0 0 6.42577e+22 5.82911e+23 1.69149e+24 3.17902e+24 4.80246e+24 6.3316e+24 
95 243 0 0 1.42569e+22 3.242e+23 1.65359e+24 4.69234e+24 1.01159e+25 1.73504e+25 
96 242 0 0 5.23361e+21 9.12476e+22 3.85303e+23 9.34095e+23 1.69403e+24 2.59091e+24 
96 244 0 0 5.24648e+20 2.77706e+22 2.32162e+23 9.51838e+23 2.68489e+24 5.95015e+24 
96 245 0 0 5.87933e+18 6.49917e+20 8.33828e+21 4.55845e+22 1.65063e+23 4.38565e+23 
8 16 0 2.35733e+29 2.35733e+29 2.35733e+29 2.35733e+29 2.35733e+29 2.35733e+29 2.35733e+29 
2 4 0 0 4.28394e+21 4.47424e+22 2.41969e+23 7.94798e+23 1.90956e+24 3.75628e+24 
34 77 0 0 2.2466e+23 4.22621e+23 5.97524e+23 7.53107e+23 8.91644e+23 1.01512e+24 
34 78 0 0 4.15602e+23 7.87031e+23 1.12581e+24 1.43834e+24 1.7288e+24 2.00039e+24 
34 79 0 0 6.78164e+23 1.2945e+24 1.85923e+24 2.37768e+24 2.85333e+24 3.28974e+24 
35 81 0 0 1.70773e+24 3.27041e+24 4.71631e+24 6.06303e+24 7.31824e+24 8.49448e+24 
36 83 0 0 4.23445e+24 7.80797e+24 1.08263e+25 1.33396e+25 1.54148e+25 1.70762e+25 
36 84 0 0 7.51776e+24 1.46641e+25 2.15689e+25 2.83175e+25 3.49354e+25 4.14741e+25 
36 85 0 0 2.26636e+24 4.23818e+24 5.97689e+24 7.52066e+24 8.89611e+24 1.01249e+25 
37 85 0 0 8.47378e+24 1.61396e+25 2.31934e+25 2.97467e+25 3.58726e+25 4.16285e+25 
38 88 0 0 2.58481e+25 4.88285e+25 6.96395e+25 8.86757e+25 1.06196e+26 1.22409e+26 
38 89 0 0 1.16457e+25 1.13746e+25 1.04156e+25 9.56483e+24 8.83031e+24 8.19384e+24 
39 89 0 0 2.09309e+25 5.02137e+25 7.75002e+25 1.02477e+26 1.25456e+26 1.46706e+26 
40 90 0 0 2.41932e+23 9.49949e+23 2.07285e+24 3.56885e+24 5.40284e+24 7.54474e+24 
40 91 0 0 2.56455e+25 6.40176e+25 1.00661e+26 1.34538e+26 1.65925e+26 1.95145e+26 
40 92 0 0 4.43114e+25 8.49078e+25 1.22633e+26 1.58001e+26 1.91361e+26 2.22989e+26 
40 93 0 0 4.80844e+25 9.27385e+25 1.34603e+26 1.74133e+26 2.11627e+26 2.47312e+26 
42 95 0 0 1.83098e+25 6.04295e+25 1.04748e+26 1.46855e+26 1.8635e+26 2.23452e+26 
42 96 0 0 1.44582e+23 9.92354e+23 2.78886e+24 5.6051e+24 9.45089e+24 1.4238e+25 
42 97 0 0 4.80311e+25 9.48647e+25 1.40464e+26 1.84989e+26 2.28525e+26 2.71187e+26 
42 98 0 0 4.74331e+25 9.41778e+25 1.40364e+26 1.86069e+26 2.31391e+26 2.76391e+26 
