time 0 30 60 1800 3600 10433.2 34776 86400 172800 334417 1.11472e+06 2.22945e+06 4.45889e+06 8.91779e+06 1.33767e+07 1.78356e+07 2.22945e+07 2.67534e+07 3.12123e+07 3.56712e+07 4.01301e+07 4.45889e+07 4.90478e+07 5.35067e+07 5.79656e+07 6.24245e+07 6.68834e+07 7.13423e+07 7.58012e+07 8.02601e+07 8.4719e+07 8.91779e+07 9.36368e+07 9.80957e+07 1.02555e+08 1.07013e+08 1.11472e+08 1.15931e+08 1.2039e+08 1.24849e+08 1.29308e+08 1.33767e+08
32 72 0 0 4.39264e+08 1.71434e+09 3.88319e+12 2.53765e+13 5.15331e+14 1.61519e+16 1.97308e+17 1.13781e+18 4.91618e+18 3.74344e+19 9.05768e+19 2.02145e+20 4.41396e+20 6.9851e+20 9.69596e+20 1.25397e+21 1.55015e+21 1.85754e+21 2.1746e+21 2.50081e+21 2.83621e+21 3.18049e+21 3.53282e+21 3.89287e+21 4.26045e+21 4.63574e+21 5.01831e+21 5.40785e+21 5.80479e+21 6.20885e+21 6.6197e+21 7.03768e+21 7.46243e+21 7.89416e+21 8.33224e+21 8.77704e+21 9.22827e+21 9.68583e+21 1.01493e+22 1.06182e+22 1.10925e+22 
32 73 0 0 2.51594e+12 9.81379e+12 8.42375e+15 3.29032e+16 2.53475e+17 2.13503e+18 8.32449e+18 1.98286e+19 4.1576e+19 1.47588e+20 3.02407e+20 6.23127e+20 1.2998e+21 2.01509e+21 2.75975e+21 3.53197e+21 4.32777e+21 5.14531e+21 5.98076e+21 6.8327e+21 7.7007e+21 8.58341e+21 9.47883e+21 1.0386e+22 1.1304e+22 1.22323e+22 1.31704e+22 1.41172e+22 1.50727e+22 1.60362e+22 1.70068e+22 1.79846e+22 1.89688e+22 1.99591e+22 2.09543e+22 2.19541e+22 2.29583e+22 2.39666e+22 2.49771e+22 2.59898e+22 2.70036e+22 
32 74 0 0 1.34884e+16 2.69768e+16 8.09303e+17 1.61861e+18 4.69087e+18 1.56357e+19 3.88476e+19 7.7707e+19 1.50465e+20 5.03752e+20 1.01511e+21 2.05965e+21 4.21824e+21 6.45357e+21 8.74738e+21 1.10963e+22 1.34922e+22 1.5932e+22 1.84081e+22 2.09177e+22 2.34606e+22 2.60344e+22 2.86356e+22 3.12627e+22 3.39146e+22 3.65921e+22 3.92933e+22 4.2017e+22 4.4765e+22 4.75366e+22 5.03304e+22 5.31486e+22 5.59899e+22 5.88552e+22 6.17427e+22 6.4655e+22 6.75915e+22 7.05519e+22 7.35361e+22 7.65423e+22 7.95704e+22 
33 75 0 0 6.83045e+13 2.71798e+14 2.25154e+17 8.32472e+17 5.33779e+18 2.99031e+19 8.56368e+19 1.79028e+20 3.5385e+20 1.20196e+21 2.42723e+21 4.92232e+21 1.00517e+22 1.53299e+22 2.07169e+22 2.62017e+22 3.17648e+22 3.73965e+22 4.3081e+22 4.88094e+22 5.4579e+22 6.03807e+22 6.62069e+22 7.20548e+22 7.7917e+22 8.37917e+22 8.96777e+22 9.5571e+22 1.01467e+23 1.07365e+23 1.13262e+23 1.19162e+23 1.25059e+23 1.30947e+23 1.36832e+23 1.42707e+23 1.48575e+23 1.54436e+23 1.60284e+23 1.66119e+23 1.71942e+23 
34 76 0 0 1.17226e+09 4.62199e+09 4.08445e+12 1.62644e+13 1.34518e+14 1.42479e+15 8.04771e+15 2.83422e+16 8.81193e+16 6.42904e+17 2.14857e+18 7.63467e+18 2.80069e+19 6.11315e+19 1.06162e+20 1.64498e+20 2.36794e+20 3.2391e+20 4.24965e+20 5.41451e+20 6.73469e+20 8.23377e+20 9.90721e+20 1.17457e+21 1.37781e+21 1.60145e+21 1.84364e+21 2.10441e+21 2.38873e+21 2.69547e+21 3.0243e+21 3.3743e+21 3.74684e+21 4.14716e+21 4.56814e+21 5.01539e+21 5.48689e+21 5.98191e+21 6.50207e+21 7.04586e+21 7.6113e+21 
34 77 0 0 1.74247e+13 6.93427e+13 6.21628e+16 2.48883e+17 2.09708e+18 2.34184e+19 1.42675e+20 5.37029e+20 1.71799e+21 9.69002e+21 2.1682e+22 4.55571e+22 9.28405e+22 1.39516e+23 1.8563e+23 2.31119e+23 2.75963e+23 3.20117e+23 3.63604e+23 4.06387e+23 4.48409e+23 4.89621e+23 5.30046e+23 5.69676e+23 6.0846e+23 6.46342e+23 6.83356e+23 7.19485e+23 7.54639e+23 7.88855e+23 8.22118e+23 8.544e+23 8.85723e+23 9.16016e+23 9.45357e+23 9.73684e+23 1.00105e+24 1.02745e+24 1.05294e+24 1.07755e+24 1.10131e+24 
34 78 0 0 2.8562e+13 9.05642e+13 4.13313e+17 2.82516e+18 4.46536e+19 5.20613e+20 1.85482e+21 4.11133e+21 8.33335e+21 2.87608e+22 5.80959e+22 1.17262e+23 2.37128e+23 3.58601e+23 4.81214e+23 6.04807e+23 7.29132e+23 8.54064e+23 9.79414e+23 1.10508e+24 1.23101e+24 1.35709e+24 1.48324e+24 1.60945e+24 1.73565e+24 1.86182e+24 1.98795e+24 2.11401e+24 2.24e+24 2.36593e+24 2.49179e+24 2.6176e+24 2.74338e+24 2.86911e+24 2.99482e+24 3.12053e+24 3.24629e+24 3.37212e+24 3.49805e+24 3.62405e+24 3.75013e+24 
34 79 0 0 1.86809e+18 3.73624e+18 1.12088e+20 2.24175e+20 6.49666e+20 2.16531e+21 5.37815e+21 1.07534e+22 2.08083e+22 6.93683e+22 1.38807e+23 2.77877e+23 5.56457e+23 8.35246e+23 1.11391e+24 1.39215e+24 1.66967e+24 1.94628e+24 2.22184e+24 2.49618e+24 2.76912e+24 3.04046e+24 3.31019e+24 3.57828e+24 3.84459e+24 4.10898e+24 4.37153e+24 4.63221e+24 4.89083e+24 5.14748e+24 5.40217e+24 5.65485e+24 5.90563e+24 6.15436e+24 6.40122e+24 6.64616e+24 6.88936e+24 7.13081e+24 7.37071e+24 7.60909e+24 7.84599e+24 
35 79 0 0 1.02169e+15 2.04341e+15 6.13026e+16 1.22605e+17 3.55311e+17 1.18422e+18 2.94126e+18 5.88068e+18 1.13784e+19 3.79169e+19 7.58294e+19 1.51631e+20 3.02999e+20 4.53835e+20 6.03994e+20 7.5323e+20 9.01383e+20 1.04828e+21 1.19388e+21 1.33803e+21 1.48055e+21 1.62135e+21 1.76036e+21 1.89754e+21 2.03277e+21 2.16591e+21 2.29704e+21 2.42611e+21 2.55282e+21 2.67733e+21 2.79953e+21 2.91931e+21 3.03683e+21 3.15183e+21 3.26447e+21 3.37474e+21 3.48262e+21 3.58812e+21 3.69131e+21 3.79241e+21 3.89115e+21 
36 80 0 0 2.09921e+12 4.20682e+12 1.40295e+14 3.08291e+14 1.16342e+15 6.01135e+15 1.96719e+16 4.43374e+16 9.22364e+16 3.63261e+17 8.78304e+17 2.33795e+18 6.69658e+18 1.27536e+19 2.02194e+19 2.91229e+19 3.93561e+19 5.09277e+19 6.37088e+19 7.7696e+19 9.29753e+19 1.09473e+20 1.27201e+20 1.46156e+20 1.6633e+20 1.87787e+20 2.10477e+20 2.34367e+20 2.59662e+20 2.86245e+20 3.14162e+20 3.43508e+20 3.74123e+20 4.06195e+20 4.39632e+20 4.74399e+20 5.10544e+20 5.48084e+20 5.86991e+20 6.27044e+20 6.68486e+20 
35 81 0 0 7.56937e+18 1.51389e+19 4.5417e+20 9.08339e+20 2.63239e+21 8.77358e+21 2.17914e+22 4.35691e+22 8.42948e+22 2.80671e+23 5.60484e+23 1.11756e+24 2.22263e+24 3.3162e+24 4.39941e+24 5.4713e+24 6.53162e+24 7.57992e+24 8.61666e+24 9.64126e+24 1.06532e+25 1.16515e+25 1.26367e+25 1.36089e+25 1.45675e+25 1.55111e+25 1.64413e+25 1.73579e+25 1.82588e+25 1.91454e+25 2.00173e+25 2.08741e+25 2.17169e+25 2.25442e+25 2.33571e+25 2.4155e+25 2.49382e+25 2.57074e+25 2.64633e+25 2.72063e+25 2.79366e+25 
35 82 0 0 1.06811e+16 2.13611e+16 6.3803e+17 1.2703e+18 3.61883e+18 1.1358e+19 2.49651e+19 4.1373e+19 5.94891e+19 9.13323e+19 1.23827e+20 1.87408e+20 3.0164e+20 4.13632e+20 5.17727e+20 6.29254e+20 7.46088e+20 8.63382e+20 9.79658e+20 1.10531e+21 1.22377e+21 1.36341e+21 1.50057e+21 1.63398e+21 1.77272e+21 1.94696e+21 2.08229e+21 2.22258e+21 2.41233e+21 2.56774e+21 2.74533e+21 2.92464e+21 3.08205e+21 3.27575e+21 3.46461e+21 3.66129e+21 3.87746e+21 4.06302e+21 4.25594e+21 4.45101e+21 4.64806e+21 
36 82 0 0 8.63174e+13 1.74385e+14 8.26185e+15 2.27561e+16 1.33531e+17 1.20709e+18 6.54664e+18 2.26769e+19 6.84397e+19 4.02192e+20 1.05873e+21 2.9529e+21 8.83507e+21 1.74192e+22 2.84941e+22 4.21574e+22 5.8506e+22 7.75239e+22 9.91634e+22 1.23586e+23 1.50608e+23 1.80663e+23 2.13671e+23 2.49506e+23 2.88252e+23 3.30594e+23 3.75712e+23 4.23606e+23 4.75307e+23 5.3002e+23 5.88161e+23 6.49691e+23 7.14163e+23 7.82082e+23 8.53492e+23 9.28367e+23 1.00711e+24 1.0889e+24 1.17388e+24 1.262e+24 1.35334e+24 
36 83 0 0 3.89949e+14 9.88913e+14 5.51282e+18 4.02668e+19 7.25304e+20 1.09385e+22 4.62338e+22 1.08084e+23 2.23694e+23 7.78637e+23 1.5615e+24 3.09366e+24 6.04322e+24 8.85335e+24 1.15456e+25 1.41162e+25 1.65695e+25 1.89031e+25 2.1127e+25 2.32413e+25 2.52372e+25 2.71142e+25 2.88797e+25 3.05337e+25 3.20723e+25 3.34879e+25 3.4789e+25 3.59759e+25 3.70392e+25 3.79838e+25 3.88127e+25 3.95238e+25 4.01243e+25 4.06078e+25 4.09875e+25 4.12576e+25 4.14316e+25 4.15103e+25 4.15039e+25 4.1422e+25 4.12692e+25 
36 84 0 0 3.97246e+19 7.945e+19 2.3835e+21 4.76701e+21 1.38151e+22 4.6047e+22 1.14386e+23 2.28736e+23 4.42595e+23 1.47308e+24 2.93807e+24 5.84429e+24 1.15822e+25 1.72433e+25 2.28479e+25 2.83991e+25 3.39062e+25 3.93738e+25 4.48095e+25 5.02152e+25 5.55951e+25 6.09498e+25 6.62827e+25 7.15966e+25 7.68948e+25 8.21797e+25 8.74505e+25 9.27101e+25 9.79579e+25 1.03196e+26 1.08425e+26 1.13641e+26 1.18845e+26 1.24038e+26 1.29217e+26 1.34384e+26 1.39531e+26 1.44661e+26 1.49771e+26 1.54859e+26 1.59923e+26 
36 85 0 0 2.72015e+17 5.57751e+17 3.99953e+19 1.25756e+20 8.11049e+20 6.24391e+21 2.33647e+22 5.45684e+22 1.13251e+23 3.95407e+23 7.94689e+23 1.58036e+24 3.1075e+24 4.58258e+24 6.01344e+24 7.40037e+24 8.74616e+24 1.00515e+25 1.13199e+25 1.25521e+25 1.37474e+25 1.49064e+25 1.60311e+25 1.71225e+25 1.81806e+25 1.92051e+25 2.01973e+25 2.11583e+25 2.20865e+25 2.29835e+25 2.38502e+25 2.46862e+25 2.54927e+25 2.62688e+25 2.70178e+25 2.77382e+25 2.8432e+25 2.90993e+25 2.97423e+25 3.03622e+25 3.096e+25 
37 85 0 0 2.57804e+16 1.02829e+17 9.00722e+19 3.51276e+20 2.68804e+21 2.21997e+22 8.45219e+22 1.98381e+23 4.12603e+23 1.44365e+24 2.90555e+24 5.79232e+24 1.14452e+25 1.6962e+25 2.2371e+25 2.76715e+25 3.28726e+25 3.79753e+25 4.29914e+25 4.79219e+25 5.27633e+25 5.75154e+25 6.21851e+25 6.67742e+25 7.12817e+25 7.57037e+25 8.00452e+25 8.4308e+25 8.84849e+25 9.25803e+25 9.65964e+25 1.00529e+26 1.04383e+26 1.08153e+26 1.11849e+26 1.15465e+26 1.19006e+26 1.22472e+26 1.25871e+26 1.29205e+26 1.32478e+26 
37 86 0 0 4.30627e+15 8.61268e+15 2.5829e+17 5.16403e+17 1.49497e+18 4.97505e+18 1.23806e+19 2.49585e+19 4.91901e+19 1.78015e+20 3.89309e+20 8.56037e+20 1.78517e+21 2.70241e+21 3.52918e+21 4.42653e+21 5.33089e+21 6.26683e+21 7.17443e+21 8.09013e+21 9.09153e+21 1.0091e+22 1.11217e+22 1.21773e+22 1.32448e+22 1.44241e+22 1.55756e+22 1.6747e+22 1.80401e+22 1.92438e+22 2.05268e+22 2.18613e+22 2.32105e+22 2.46765e+22 2.61871e+22 2.7531e+22 2.89683e+22 3.05807e+22 3.19807e+22 3.34825e+22 3.48246e+22 
38 86 0 0 9.60172e+11 1.97601e+12 1.56054e+14 5.12234e+14 3.68412e+15 3.83515e+16 2.32737e+17 9.29245e+17 3.50911e+18 4.11802e+19 1.76367e+20 7.70822e+20 3.30078e+21 7.6048e+21 1.35624e+22 2.11882e+22 3.05371e+22 4.16503e+22 5.45128e+22 6.91128e+22 8.55595e+22 1.03907e+23 1.2419e+23 1.46459e+23 1.70742e+23 1.97183e+23 2.25822e+23 2.56663e+23 2.89867e+23 3.25405e+23 3.63311e+23 4.03701e+23 4.46626e+23 4.92234e+23 5.40661e+23 5.9173e+23 6.45444e+23 7.02075e+23 7.61482e+23 8.23647e+23 8.88439e+23 
38 87 0 0 5.49973e+13 1.10023e+14 3.34421e+15 6.77148e+15 2.03811e+16 7.2833e+16 1.88722e+17 3.84092e+17 7.53248e+17 2.64733e+18 5.73124e+18 1.3194e+19 3.26605e+19 5.79247e+19 8.85579e+19 1.25268e+20 1.68374e+20 2.18841e+20 2.76648e+20 3.42982e+20 4.19126e+20 5.06424e+20 6.05766e+20 7.17969e+20 8.45356e+20 9.90195e+20 1.15359e+21 1.3371e+21 1.54478e+21 1.77869e+21 2.0408e+21 2.33464e+21 2.6629e+21 3.0309e+21 3.43892e+21 3.89289e+21 4.39605e+21 4.95337e+21 5.56635e+21 6.23781e+21 6.96929e+21 
38 88 0 0 1.29645e+18 2.87123e+18 5.51539e+20 1.9927e+21 1.39032e+22 9.92324e+22 3.30882e+23 7.2857e+23 1.47234e+24 5.04935e+24 1.01137e+25 2.00888e+25 3.95338e+25 5.84036e+25 7.68108e+25 9.47555e+25 1.12276e+26 1.29378e+26 1.4611e+26 1.62477e+26 1.78469e+26 1.94086e+26 2.09358e+26 2.24292e+26 2.38887e+26 2.5313e+26 2.67041e+26 2.80629e+26 2.93868e+26 3.06776e+26 3.19362e+26 3.31614e+26 3.43549e+26 3.55151e+26 3.66455e+26 3.77442e+26 3.88133e+26 3.98531e+26 4.08659e+26 4.18533e+26 4.28163e+26 
38 89 0 0 1.81637e+20 3.63277e+20 1.08968e+22 2.17905e+22 6.31158e+22 2.0996e+23 5.19403e+23 1.03143e+24 1.96992e+24 6.15911e+24 1.1255e+25 1.89244e+25 2.75793e+25 3.12999e+25 3.2695e+25 3.29426e+25 3.26607e+25 3.21226e+25 3.15038e+25 3.08503e+25 3.01684e+25 2.94742e+25 2.88e+25 2.81436e+25 2.74943e+25 2.68363e+25 2.61928e+25 2.55644e+25 2.49194e+25 2.42823e+25 2.36594e+25 2.30304e+25 2.2415e+25 2.17918e+25 2.11974e+25 2.05999e+25 2.0021e+25 1.94536e+25 1.8915e+25 1.84057e+25 1.792e+25 
39 89 0 0 4.45744e+14 1.75681e+15 1.55822e+18 6.23073e+18 5.23037e+19 5.80303e+20 3.57168e+21 1.42189e+22 5.27866e+22 5.6212e+23 2.11772e+24 7.54728e+24 2.44187e+25 4.54574e+25 6.82034e+25 9.14772e+25 1.14711e+26 1.37639e+26 1.60149e+26 1.82202e+26 2.03776e+26 2.24858e+26 2.45451e+26 2.65569e+26 2.85219e+26 3.04401e+26 3.23117e+26 3.41378e+26 3.59181e+26 3.76524e+26 3.93415e+26 4.09856e+26 4.2585e+26 4.41397e+26 4.56507e+26 4.71186e+26 4.85441e+26 4.99283e+26 5.12725e+26 5.2579e+26 5.38494e+26 
39 90 0 0 2.15889e+14 4.37356e+14 2.27597e+16 6.52625e+16 4.01516e+17 3.70301e+18 2.03832e+19 7.3068e+19 2.33721e+20 1.48416e+21 3.53164e+21 7.62554e+21 1.56415e+22 2.34344e+22 3.10086e+22 3.83959e+22 4.55855e+22 5.25929e+22 5.94135e+22 6.6075e+22 7.25837e+22 7.89296e+22 8.51071e+22 9.11347e+22 9.70304e+22 1.0279e+23 1.08379e+23 1.13834e+23 1.19178e+23 1.24352e+23 1.29401e+23 1.34321e+23 1.39084e+23 1.43747e+23 1.48237e+23 1.52641e+23 1.56857e+23 1.60995e+23 1.64976e+23 1.68806e+23 1.72528e+23 
40 90 0 0 4.0244e+10 1.00192e+11 5.43901e+13 2.85317e+14 4.61444e+15 1.35335e+17 1.84251e+18 1.33594e+19 8.50623e+19 2.01295e+21 1.03963e+22 4.77808e+22 2.03822e+23 4.65722e+23 8.30437e+23 1.29544e+24 1.85804e+24 2.51576e+24 3.26599e+24 4.10655e+24 5.0354e+24 6.05036e+24 7.1491e+24 8.32957e+24 9.58998e+24 1.09285e+25 1.23429e+25 1.38313e+25 1.53922e+25 1.70234e+25 1.87231e+25 2.04897e+25 2.2321e+25 2.42156e+25 2.61713e+25 2.81869e+25 3.02599e+25 3.23892e+25 3.45727e+25 3.68083e+25 3.90947e+25 
40 91 0 0 3.04789e+12 6.72532e+12 2.02335e+16 1.5888e+17 3.72423e+18 1.22854e+20 1.51456e+21 8.95229e+21 4.25427e+22 5.58991e+23 2.21986e+24 8.20889e+24 2.75243e+25 5.2437e+25 8.00342e+25 1.08766e+26 1.37805e+26 1.66712e+26 1.95271e+26 2.23381e+26 2.50981e+26 2.78038e+26 3.04543e+26 3.30505e+26 3.55927e+26 3.80807e+26 4.05148e+26 4.28961e+26 4.52242e+26 4.7499e+26 4.97212e+26 5.18911e+26 5.40091e+26 5.60749e+26 5.80898e+26 6.00544e+26 6.19694e+26 6.3836e+26 6.5656e+26 6.74314e+26 6.91642e+26 
40 92 0 0 5.59946e+14 2.34225e+15 2.84766e+19 2.12813e+20 4.1871e+21 8.03347e+22 4.268e+23 1.09757e+24 2.36045e+24 8.43938e+24 1.7062e+25 3.40991e+25 6.74869e+25 1.00094e+26 1.32073e+26 1.63422e+26 1.94191e+26 2.24388e+26 2.54076e+26 2.83263e+26 3.11933e+26 3.40087e+26 3.67764e+26 3.94972e+26 4.21713e+26 4.47968e+26 4.73762e+26 4.99108e+26 5.23973e+26 5.48378e+26 5.7234e+26 5.9584e+26 6.18901e+26 6.41504e+26 6.63697e+26 6.85452e+26 7.06804e+26 7.27751e+26 7.48328e+26 7.68558e+26 7.88454e+26 
40 93 0 0 7.8219e+16 2.99111e+17 2.54476e+20 1.00571e+21 8.09412e+21 7.79371e+22 3.67663e+23 1.02238e+24 2.36064e+24 8.88222e+24 1.81447e+25 3.64816e+25 7.25285e+25 1.07855e+26 1.42597e+26 1.76744e+26 2.1034e+26 2.43381e+26 2.75927e+26 3.07983e+26 3.39531e+26 3.70568e+26 4.01121e+26 4.31204e+26 4.60805e+26 4.89914e+26 5.18547e+26 5.4672e+26 5.74396e+26 6.01592e+26 6.28328e+26 6.54571e+26 6.80339e+26 7.05618e+26 7.30453e+26 7.54809e+26 7.7875e+26 8.02239e+26 8.25298e+26 8.47976e+26 8.70267e+26 
41 94 0 0 1.59192e+13 3.18391e+13 9.55184e+14 1.91037e+15 5.53645e+15 1.846e+16 4.59514e+16 9.25881e+16 1.83658e+17 7.50134e+17 2.06484e+18 6.90418e+18 2.55193e+19 5.48554e+19 9.16892e+19 1.34152e+20 1.80185e+20 2.30632e+20 2.83151e+20 3.39075e+20 3.97584e+20 4.58595e+20 5.19808e+20 5.82782e+20 6.48311e+20 7.14668e+20 7.82777e+20 8.52317e+20 9.23019e+20 9.94872e+20 1.06907e+21 1.14331e+21 1.21853e+21 1.29565e+21 1.37438e+21 1.45394e+21 1.53352e+21 1.61441e+21 1.69478e+21 1.77721e+21 1.86041e+21 
