time 0 1.57788e+07 3.15576e+07 4.73364e+07 6.31152e+07 7.8894e+07 9.46728e+07
92 235 0 9.35342e+27 7.71143e+27 6.355e+27 5.21101e+27 4.24262e+27 3.42539e+27 2.74089e+27 
92 236 0 0 3.0052e+26 5.44491e+26 7.42702e+26 9.02378e+26 1.02782e+27 1.12366e+27 
92 238 0 2.43442e+29 2.4249e+29 2.4145e+29 2.40348e+29 2.39185e+29 2.37968e+29 2.36704e+29 
93 237 0 0 8.43523e+24 2.49273e+25 4.6414e+25 7.06175e+25 9.60728e+25 1.21031e+26 
94 238 0 0 3.91741e+23 2.35738e+24 6.79757e+24 1.43939e+25 2.55485e+25 4.00923e+25 
94 239 0 0 6.17605e+26 1.01588e+27 1.2742e+27 1.44502e+27 1.55638e+27 1.62132e+27 
94 240 0 0 6.07591e+25 1.6239e+26 2.68822e+26 3.74019e+26 4.6926e+26 5.55712e+26 
94 242 0 0 7.30044e+23 7.19694e+24 2.3423e+25 4.93723e+25 8.38513e+25 1.25781e+26 
95 241 0 0 1.07664e+23 1.01678e+24 3.10425e+24 6.07444e+24 9.48544e+24 1.29074e+25 
95 243 0 0 1.9162e+22 4.29518e+23 2.30663e+24 6.98011e+24 1.52662e+25 2.6713e+25 
96 242 0 0 7.80322e+21 1.41976e+23 6.19968e+23 1.55645e+24 2.9064e+24 4.55609e+24 
96 244 0 0 6.2984e+20 3.3023e+22 2.86678e+23 1.22889e+24 3.57243e+24 8.04865e+24 
8 16 0 5.0559e+29 5.0559e+29 5.0559e+29 5.0559e+29 5.0559e+29 5.0559e+29 5.0559e+29 
2 4 0 0 7.9103e+21 7.46606e+22 3.93571e+23 1.30562e+24 3.18901e+24 6.37146e+24 
34 77 0 0 4.37415e+23 8.26989e+23 1.17518e+24 1.48813e+24 1.77002e+24 2.02414e+24 
34 78 0 0 8.08332e+23 1.53623e+24 2.20514e+24 2.82567e+24 3.40534e+24 3.94956e+24 
34 79 0 0 1.31762e+24 2.52466e+24 3.64009e+24 4.6729e+24 5.62922e+24 6.51455e+24 
35 81 0 0 3.31691e+24 6.37312e+24 9.2221e+24 1.18898e+25 1.4393e+25 1.67468e+25 
36 83 0 0 8.25787e+24 1.53369e+25 2.14195e+25 2.66091e+25 3.0999e+25 3.46383e+25 
36 84 0 0 1.45832e+25 2.84728e+25 4.19261e+25 5.50654e+25 6.79617e+25 8.06836e+25 
36 85 0 0 4.4075e+24 8.27054e+24 1.17038e+25 1.47717e+25 1.75226e+25 1.99921e+25 
37 85 0 0 1.64839e+25 3.15091e+25 4.54418e+25 5.84665e+25 7.07153e+25 8.22763e+25 
38 88 0 0 5.02992e+25 9.5383e+25 1.36554e+26 1.74471e+26 2.09605e+26 2.42281e+26 
38 89 0 0 2.27069e+25 2.23304e+25 2.06088e+25 1.90467e+25 1.76958e+25 1.65054e+25 
39 89 0 0 4.06797e+25 9.79583e+25 1.51743e+26 2.01333e+26 2.47255e+26 2.89959e+26 
40 90 0 0 4.69195e+23 1.84663e+24 4.03869e+24 6.96843e+24 1.05707e+25 1.47869e+25 
40 91 0 0 4.98237e+25 1.24802e+26 1.96897e+26 2.63993e+26 3.2652e+26 3.85024e+26 
40 92 0 0 8.61132e+25 1.65482e+26 2.39676e+26 3.0955e+26 3.75737e+26 4.38659e+26 
40 93 0 0 9.33894e+25 1.80585e+26 2.62756e+26 3.40676e+26 4.14871e+26 4.85784e+26 
42 95 0 0 3.55097e+25 1.17513e+26 2.04153e+26 2.87141e+26 3.65656e+26 4.39544e+26 
42 96 0 0 2.522e+23 1.73109e+24 4.9737e+24 9.82663e+24 1.62867e+25 2.46985e+25 
42 97 0 0 9.30607e+25 1.84012e+26 2.7278e+26 3.59581e+26 4.44641e+26 5.28115e+26 
42 98 0 0 9.18285e+25 1.82429e+26 2.72027e+26 3.60755e+26 4.48764e+26 5.36096e+26 
44 100 0 0 1.66637e+24 6.92896e+24 1.56258e+25 2.8065e+25 4.40715e+25 6.34815e+25 
