time       0  12530000 25070000 37600000 50140000 62670000 75210000 87740000 100280000
94 245 0 0.00000e+00 4.14999e+12 4.26115e+12 4.31743e+12 4.37226e+12 4.30202e+12 4.24840e+12 4.30590e+12 4.32286e+12
94 244 0 1.01868e+17 1.00754e+17 9.96089e+16 9.84489e+16 9.72845e+16 9.61591e+16 9.51097e+16 9.41943e+16 9.35780e+16
94 242 0 5.32597e+27 5.27997e+27 5.23646e+27 5.19805e+27 5.15823e+27 5.12640e+27 5.09616e+27 5.06551e+27 5.03592e+27
94 241 0 2.95308e+27 3.06913e+27 3.16838e+27 3.24797e+27 3.31361e+27 3.35799e+27 3.38562e+27 3.39947e+27 3.40493e+27
94 240 0 8.73128e+27 8.58269e+27 8.42075e+27 8.24944e+27 8.07223e+27 7.88602e+27 7.69845e+27 7.50938e+27 7.31258e+27
94 239 0 1.14994e+28 1.09085e+28 1.03792e+28 9.89304e+27 9.41658e+27 8.96458e+27 8.53954e+27 8.14752e+27 7.76904e+27
94 238 0 1.23053e+27 1.19512e+27 1.17124e+27 1.15485e+27 1.14364e+27 1.13672e+27 1.13235e+27 1.13043e+27 1.13056e+27
94 237 0 1.78867e+05 3.54388e+21 3.78243e+21 4.56332e+21 3.94725e+21 3.57280e+21 4.05066e+21 3.78232e+21 4.02084e+21
94 236 0 1.49002e+20 2.58542e+20 2.47220e+20 2.61049e+20 4.16059e+20 4.76703e+20 4.97144e+20 6.07632e+20 6.35287e+20
93 239 0 0.00000e+00 1.18934e+25 1.23894e+25 1.27902e+25 1.25977e+25 1.25500e+25 1.27674e+25 1.31657e+25 1.30892e+25
93 238 0 0.00000e+00 1.20286e+22 2.38382e+22 3.67655e+22 4.81743e+22 5.83803e+22 6.83376e+22 7.90258e+22 8.87338e+22
93 237 0 5.22551e+23 9.17126e+24 1.76997e+25 2.65525e+25 3.42390e+25 4.10760e+25 4.79082e+25 5.40901e+25 5.96963e+25
93 236 0 0.00000e+00 2.41041e+19 8.94063e+19 2.08948e+20 3.36116e+20 4.61748e+20 6.30546e+20 7.88762e+20 9.42245e+20
93 235 0 0.00000e+00 9.86970e+13 7.23244e+14 2.46752e+15 5.09178e+15 8.32457e+15 1.31396e+16 1.86771e+16 2.39519e+16
92 240 0 2.04562e+06 2.02311e+06 2.00011e+06 1.97681e+06 1.95341e+06 1.93081e+06 1.90973e+06 1.89133e+06 1.87889e+06
92 238 0 1.70909e+29 1.70323e+29 1.69714e+29 1.69085e+29 1.68464e+29 1.67845e+29 1.67216e+29 1.66569e+29 1.65926e+29
92 237 0 9.29711e+19 6.34643e+23 6.21961e+23 6.89550e+23 6.42875e+23 6.22000e+23 6.57784e+23 6.46482e+23 6.40527e+23
92 236 0 1.81149e+26 1.80487e+26 1.80200e+26 1.79702e+26 1.79413e+26 1.79057e+26 1.78755e+26 1.78472e+26 1.78046e+26
92 235 0 2.70645e+26 2.68405e+26 2.65247e+26 2.62014e+26 2.57710e+26 2.53445e+26 2.48581e+26 2.42683e+26 2.37380e+26
92 234 0 2.51560e+26 2.42010e+26 2.33121e+26 2.24034e+26 2.16045e+26 2.07921e+26 2.00444e+26 1.93936e+26 1.86925e+26
92 233 0 9.92459e+21 1.00493e+22 1.00918e+22 1.02927e+22 1.02863e+22 1.01852e+22 1.01725e+22 1.00488e+22 9.94006e+21
92 232 0 2.04900e+21 1.94750e+21 1.85607e+21 1.77522e+21 1.71437e+21 1.67007e+21 1.64224e+21 1.62687e+21 1.62621e+21
92 230 0 0.00000e+00 6.83733e+12 1.81577e+13 3.85151e+13 4.67291e+13 5.64177e+13 7.95255e+13 8.73733e+13 1.07078e+14
91 233 0 1.62837e+16 2.58733e+17 5.60549e+17 8.66238e+17 1.14431e+18 1.39047e+18 1.63017e+18 1.85324e+18 2.05401e+18
91 232 0 0.00000e+00 6.72523e+16 1.46423e+17 2.35023e+17 3.25391e+17 4.20616e+17 5.11589e+17 6.19708e+17 7.22805e+17
91 231 0 4.59657e+17 7.67509e+19 1.61222e+20 2.51275e+20 3.43285e+20 4.35145e+20 5.25238e+20 6.13927e+20 7.01498e+20
91 230 0 0.00000e+00 9.09381e+13 2.06334e+14 4.20062e+14 4.94279e+14 5.90058e+14 8.28474e+14 8.99596e+14 1.10188e+15
91 229 0 0.00000e+00 1.83618e+10 1.04893e+10 2.83494e+10 1.82427e+11 2.12162e+11 3.86263e+11 2.35876e+11 1.49771e+11
90 234 0 2.52290e+18 2.51020e+18 2.50105e+18 2.49167e+18 2.48245e+18 2.47325e+18 2.46394e+18 2.45440e+18 2.44484e+18
90 232 0 9.23868e+18 1.12655e+19 1.32600e+19 1.52198e+19 1.71541e+19 1.90627e+19 2.09410e+19 2.27890e+19 2.46168e+19
90 231 0 1.11951e+15 9.15164e+17 1.04962e+18 1.17311e+18 1.26197e+18 1.33322e+18 1.38528e+18 1.45455e+18 1.52351e+18
90 230 0 1.18685e+21 1.38340e+21 1.55653e+21 1.70752e+21 1.84028e+21 1.95697e+21 2.05971e+21 2.14780e+21 2.22157e+21
90 229 1 0.00000e+00 1.71569e+10 9.95363e+09 2.70405e+10 1.74479e+11 2.03268e+11 3.70495e+11 2.26424e+11 1.43845e+11
90 229 0 7.47482e+16 2.49361e+18 4.86672e+18 7.09662e+18 9.13755e+18 1.08146e+19 1.23160e+19 1.36369e+19 1.47983e+19
90 228 0 2.59560e+19 2.74552e+19 2.81916e+19 2.84007e+19 2.82509e+19 2.80615e+19 2.77501e+19 2.73937e+19 2.70414e+19
90 227 0 1.75715e+10 7.01781e+13 7.39241e+13 9.60095e+13 8.87969e+13 8.81365e+13 1.05009e+14 1.05814e+14 1.16948e+14
89 227 0 8.24031e+12 4.77769e+14 1.58262e+15 3.27638e+15 5.51121e+15 8.20129e+15 1.12719e+16 1.46372e+16 1.82705e+16
89 226 0 0.00000e+00 8.93709e+10 1.11190e+11 1.32139e+11 1.48638e+11 1.62751e+11 1.78062e+11 1.92062e+11 2.04486e+11
89 225 0 2.63033e+11 5.63840e+13 6.86501e+13 7.88308e+13 8.71572e+13 9.39773e+13 9.98544e+13 1.05266e+14 1.09679e+14
88 228 0 3.67801e+08 5.46971e+08 7.56229e+08 9.93539e+08 1.25700e+09 1.54491e+09 1.85559e+09 2.18739e+09 2.53885e+09
88 226 0 9.32867e+15 1.38460e+16 1.89556e+16 2.45665e+16 3.05891e+16 3.69595e+16 4.36057e+16 5.04715e+16 5.74625e+16
88 225 0 3.98705e+11 8.64803e+13 1.04533e+14 1.19615e+14 1.31930e+14 1.41982e+14 1.50702e+14 1.58758e+14 1.65337e+14
88 224 0 1.33660e+17 1.42011e+17 1.45950e+17 1.47117e+17 1.46393e+17 1.45413e+17 1.43815e+17 1.41971e+17 1.40141e+17
88 223 0 1.03202e+10 4.26483e+13 4.52769e+13 5.87522e+13 5.44482e+13 5.39405e+13 6.42379e+13 6.47877e+13 7.15174e+13
86 222 0 5.99888e+10 8.94280e+10 1.22734e+11 1.59345e+11 1.98670e+11 2.40287e+11 2.83726e+11 3.28616e+11 3.74349e+11
84 210 0 1.69819e+10 9.32771e+10 5.34431e+11 1.71299e+12 3.97401e+12 7.18381e+12 1.13664e+13 1.67972e+13 2.32922e+13
83 210 0 1.32479e+09 1.34167e+10 5.57880e+10 1.47584e+11 2.81361e+11 4.41890e+11 6.52194e+11 9.05136e+11 1.19763e+12
83 209 0 5.44616e+12 4.01248e+14 1.03285e+15 1.77560e+15 2.60993e+15 3.52003e+15 4.49362e+15 5.52470e+15 6.60397e+15
83 208 0 0.00000e+00 1.59007e+09 8.31304e+09 2.55486e+10 4.78840e+10 7.73584e+10 1.22156e+11 1.73198e+11 2.39489e+11
82 212 0 1.63569e+16 1.73886e+16 1.78728e+16 1.80170e+16 1.79292e+16 1.78092e+16 1.76137e+16 1.73880e+16 1.71637e+16
82 210 0 2.22798e+12 2.28373e+13 9.24707e+13 2.44100e+14 4.61115e+14 7.21081e+14 1.06643e+15 1.47429e+15 1.95115e+15
82 208 0 8.79611e+18 1.26394e+19 1.66459e+19 2.07214e+19 2.48014e+19 2.88562e+19 3.28746e+19 3.68444e+19 4.07625e+19
82 207 0 1.23730e+11 3.58151e+14 8.67422e+14 1.55272e+15 2.24270e+15 2.94385e+15 3.78981e+15 4.66916e+15 5.65234e+15
82 206 0 1.13736e+10 7.11354e+10 2.79862e+11 1.05969e+12 3.23193e+12 7.67852e+12 1.54362e+13 2.57103e+13 4.02968e+13
82 205 0 0.00000e+00 2.52141e+05 1.19665e+06 6.46483e+06 2.02286e+07 5.57033e+07 1.46985e+08 2.90169e+08 5.34382e+08
71 172 0 0.00000e+00 5.83250e+09 1.33713e+10 2.20760e+10 3.09727e+10 4.02571e+10 5.01000e+10 6.03632e+10 7.04889e+10
71 171 0 0.00000e+00 6.58866e+08 1.40579e+09 2.20047e+09 2.97930e+09 3.77979e+09 4.61658e+09 5.48402e+09 6.34536e+09
70 172 0 1.12517e+08 8.50841e+18 1.78639e+19 2.76656e+19 3.78899e+19 4.87274e+19 6.03040e+19 7.27983e+19 8.63264e+19
70 171 0 8.93916e+07 4.34837e+17 1.70882e+18 3.79502e+18 6.69596e+18 1.04508e+19 1.51431e+19 2.08927e+19 2.78522e+19
70 170 0 2.94756e+04 1.78007e+14 8.54647e+14 2.38251e+15 5.14240e+15 9.46619e+15 1.56506e+16 2.39726e+16 3.46653e+16
70 169 0 0.00000e+00 4.28794e+10 1.16016e+11 2.03579e+11 2.95623e+11 3.93407e+11 4.97460e+11 6.07026e+11 7.16869e+11
70 168 0 0.00000e+00 8.86387e+09 3.73323e+10 8.86387e+10 1.64402e+11 2.66483e+11 3.96569e+11 5.56319e+11 7.46043e+11
69 172 0 6.87900e+05 2.38714e+17 2.51645e+17 2.65111e+17 2.78023e+17 2.96506e+17 3.17877e+17 3.44746e+17 3.74279e+17
69 171 0 2.59537e+08 6.00249e+18 1.17260e+19 1.73829e+19 2.31367e+19 2.93440e+19 3.62497e+19 4.41438e+19 5.31650e+19
69 170 0 1.16943e+04 4.83969e+14 1.31793e+15 2.66635e+15 4.46096e+15 6.65443e+15 9.21249e+15 1.21170e+16 1.52765e+16
69 169 0 5.01635e+09 3.29214e+19 7.14718e+19 1.13401e+20 1.59275e+20 2.10801e+20 2.69213e+20 3.35453e+20 4.11677e+20
69 168 0 0.00000e+00 1.60068e+13 4.46096e+13 8.84114e+13 1.42870e+14 2.05672e+14 2.75795e+14 3.52410e+14 4.32292e+14
69 167 0 0.00000e+00 4.34975e+11 9.81351e+11 1.62966e+12 2.30805e+12 3.03425e+12 3.81524e+12 4.64430e+12 5.48409e+12
69 166 0 0.00000e+00 2.23253e+09 4.37230e+09 6.52878e+09 8.57522e+09 1.06585e+10 1.28205e+10 1.50581e+10 1.73051e+10
69 165 0 0.00000e+00 9.91810e+08 1.80973e+09 2.53008e+09 3.14905e+09 3.74397e+09 4.33137e+09 4.92016e+09 5.50394e+09
68 172 0 5.30872e+05 1.84945e+17 1.94871e+17 2.05153e+17 2.14950e+17 2.29022e+17 2.45261e+17 2.65730e+17 2.88211e+17
68 171 0 2.49403e+05 2.06985e+16 2.27153e+16 2.55155e+16 2.88060e+16 3.34453e+16 3.90262e+16 4.60964e+16 5.39718e+16
68 170 0 1.83385e+09 1.51986e+19 3.13135e+19 4.86706e+19 6.75448e+19 8.85601e+19 1.12140e+20 1.38909e+20 1.69396e+20
68 169 0 1.09984e+08 3.47675e+18 3.73527e+18 4.11090e+18 4.52741e+18 5.13014e+18 5.83318e+18 6.63862e+18 7.65981e+18
68 168 0 1.28417e+10 1.01690e+20 2.41715e+20 4.16637e+20 6.24839e+20 8.69834e+20 1.14659e+21 1.47341e+21 1.85133e+21
68 167 0 1.39347e+10 1.40444e+20 2.54990e+20 3.52736e+20 4.41083e+20 5.25523e+20 6.21829e+20 7.24771e+20 8.41915e+20
68 166 0 6.02531e+10 5.74148e+20 1.25736e+21 2.04403e+21 2.97817e+21 4.08927e+21 5.47017e+21 7.16079e+21 9.30308e+21
68 165 0 0.00000e+00 1.75792e+13 3.37330e+13 7.51222e+13 8.93536e+13 1.25894e+14 1.96739e+14 2.32028e+14 3.07280e+14
68 164 0 3.31204e+06 3.34358e+16 7.70047e+16 1.38741e+17 2.14482e+17 3.09414e+17 4.35491e+17 5.84565e+17 7.71447e+17
68 162 0 0.00000e+00 1.64249e+11 5.83956e+11 1.18042e+12 1.90055e+12 2.71897e+12 3.62061e+12 4.59094e+12 5.62792e+12
67 166 1 1.20027e+08 1.04467e+18 2.14214e+18 3.33937e+18 4.67866e+18 6.18486e+18 7.89821e+18 9.85085e+18 1.20658e+19
67 166 0 1.55328e+08 7.14274e+18 8.30247e+18 9.74315e+18 1.17564e+19 1.41801e+19 1.78403e+19 2.20267e+19 2.80276e+19
67 165 0 1.22769e+11 1.19721e+21 2.60875e+21 4.34083e+21 6.53313e+21 9.33800e+21 1.29607e+22 1.75990e+22 2.34602e+22
67 163 0 1.00143e+06 1.01462e+16 2.31994e+16 3.99935e+16 6.10200e+16 8.66731e+16 1.17622e+17 1.53320e+17 1.94328e+17
66 166 0 4.72011e+08 1.89186e+19 1.89616e+19 1.92033e+19 1.97906e+19 2.05590e+19 2.17473e+19 2.33060e+19 2.51252e+19
66 164 0 3.01682e+11 3.14313e+21 7.25690e+21 1.25839e+22 1.93648e+22 2.77446e+22 3.81403e+22 5.06292e+22 6.52096e+22
66 163 0 8.39463e+11 8.97443e+21 2.03000e+22 3.47480e+22 5.14331e+22 7.14503e+22 9.34552e+22 1.18095e+23 1.46231e+23
66 162 0 2.04172e+12 1.86436e+22 3.93918e+22 6.15141e+22 8.55272e+22 1.10283e+23 1.37577e+23 1.66809e+23 1.97531e+23
66 161 0 1.21764e+13 5.68107e+22 1.14608e+23 1.70248e+23 2.24933e+23 2.80022e+23 3.35960e+23 3.93840e+23 4.53580e+23
66 160 0 4.87482e+09 1.85188e+21 1.11849e+22 2.93133e+22 5.64933e+22 9.26539e+22 1.36710e+23 1.88447e+23 2.49206e+23
66 159 0 7.39140e+04 4.28441e+15 2.30996e+16 1.03254e+17 1.99198e+17 3.58014e+17 6.66334e+17 9.13340e+17 1.24879e+18
66 158 0 1.24569e+05 9.08032e+14 2.73901e+15 6.14701e+15 1.17067e+16 1.97212e+16 3.09430e+16 4.60360e+16 6.55331e+16
66 157 0 0.00000e+00 3.82996e+10 6.44691e+10 8.37483e+10 9.78006e+10 1.10137e+11 1.21143e+11 1.31550e+11 1.42220e+11
66 156 0 0.00000e+00 2.61911e+11 9.28467e+11 1.87219e+12 3.00824e+12 4.30203e+12 5.72907e+12 7.27975e+12 8.94807e+12
66 155 0 0.00000e+00 6.05392e+07 1.01506e+08 1.30689e+08 1.51131e+08 1.68544e+08 1.83545e+08 1.97371e+08 2.11568e+08
65 161 0 1.94541e+11 4.43535e+21 4.61139e+21 4.81302e+21 5.01969e+21 5.26378e+21 5.51359e+21 5.78433e+21 6.09181e+21
65 160 0 9.59836e+08 3.67887e+21 1.07235e+22 1.81195e+22 2.65180e+22 3.53993e+22 4.36679e+22 5.32647e+22 6.32661e+22
65 159 0 6.38617e+13 2.98288e+23 6.00820e+23 9.06831e+23 1.21425e+24 1.52545e+24 1.84199e+24 2.16719e+24 2.48999e+24
65 158 0 1.01029e+08 1.95688e+18 5.84008e+18 1.34247e+19 2.18032e+19 3.19623e+19 4.63628e+19 6.16243e+19 8.02941e+19
65 157 0 7.39716e+06 7.18164e+16 1.56910e+17 2.52126e+17 3.55843e+17 4.66924e+17 5.85541e+17 7.11735e+17 8.45526e+17
65 156 1 0.00000e+00 3.93165e+12 5.10037e+12 5.98787e+12 6.67744e+12 7.28746e+12 7.87238e+12 8.44096e+12 9.03036e+12
65 156 0 3.13636e+03 2.07084e+14 2.73863e+14 3.24058e+14 3.62651e+14 3.96588e+14 4.28782e+14 4.59971e+14 4.92152e+14
65 155 0 0.00000e+00 9.87255e+12 1.56034e+13 1.97844e+13 2.28283e+13 2.54760e+13 2.78455e+13 3.00876e+13 3.23876e+13
65 153 0 0.00000e+00 6.50866e+09 1.10142e+10 1.42176e+10 1.64601e+10 1.83670e+10 2.00079e+10 2.15200e+10 2.30689e+10
64 160 0 2.80797e+13 1.38007e+23 2.77644e+23 4.19257e+23 5.62537e+23 7.08264e+23 8.56073e+23 1.00641e+24 1.15944e+24
64 159 0 1.12423e+11 2.39764e+21 2.51740e+21 2.63919e+21 2.76005e+21 2.90339e+21 3.05111e+21 3.24844e+21 3.35667e+21
64 158 0 1.24479e+14 1.33033e+24 2.96565e+24 4.67465e+24 6.43904e+24 8.27419e+24 1.01830e+25 1.21533e+25 1.42344e+25
64 157 0 1.94502e+14 2.63214e+23 2.86945e+23 2.97587e+23 3.04480e+23 3.12789e+23 3.12990e+23 3.24787e+23 3.40917e+23
64 156 0 2.64914e+14 1.72732e+24 4.55520e+24 7.86014e+24 1.15549e+25 1.56448e+25 2.01997e+25 2.53700e+25 3.12823e+25
64 155 0 4.31441e+13 3.22194e+22 7.68606e+22 1.10666e+23 1.37135e+23 1.61750e+23 1.87423e+23 2.19728e+23 2.56147e+23
64 154 0 1.72530e+09 2.95805e+21 2.47278e+22 8.60505e+22 2.07127e+23 4.04658e+23 6.92851e+23 1.08476e+24 1.59121e+24
64 153 0 9.08300e+04 4.14747e+16 8.13118e+17 4.67105e+18 1.49940e+19 3.54452e+19 6.82671e+19 1.14180e+20 1.74165e+20
64 152 0 3.06735e+07 2.72902e+18 3.15793e+19 1.23756e+20 3.03964e+20 5.79218e+20 9.40223e+20 1.37020e+21 1.84711e+21
64 151 0 0.00000e+00 3.38398e+12 3.32915e+13 2.48709e+14 5.94380e+14 1.33988e+15 2.87442e+15 4.11885e+15 5.82002e+15
64 149 0 0.00000e+00 8.54735e+07 1.50037e+08 1.95631e+08 2.27451e+08 2.54334e+08 2.77372e+08 2.98594e+08 3.20118e+08
63 157 0 2.81152e+11 6.43393e+21 6.56972e+21 6.69778e+21 6.79653e+21 6.93052e+21 7.05558e+21 7.21354e+21 7.38899e+21
63 156 0 9.52947e+12 3.73335e+23 4.68324e+23 5.27851e+23 5.89055e+23 6.58055e+23 7.40244e+23 8.44560e+23 9.72949e+23
63 155 0 3.34797e+14 1.36553e+24 1.99054e+24 2.40523e+24 2.79398e+24 3.24934e+24 3.83080e+24 4.46389e+24 5.16625e+24
63 154 0 2.40426e+10 2.85986e+23 1.20209e+24 2.82285e+24 5.08706e+24 7.85441e+24 1.11698e+25 1.49648e+25 1.91009e+25
63 153 0 8.33406e+14 4.98392e+24 1.13169e+25 1.84840e+25 2.63895e+25 3.51047e+25 4.38043e+25 5.28750e+25 6.16561e+25
63 152 1 3.63832e+04 1.46351e+15 1.55177e+15 1.61219e+15 1.66351e+15 1.69893e+15 1.74219e+15 1.78346e+15 1.82753e+15
63 152 0 7.89484e+07 1.66682e+21 9.89822e+21 2.48589e+22 4.34790e+22 6.33220e+22 8.11270e+22 9.73157e+22 1.09823e+23
63 151 0 1.01019e+13 9.57347e+21 2.88029e+22 4.86813e+22 6.58936e+22 7.89845e+22 8.85791e+22 9.37284e+22 9.67313e+22
63 150 0 0.00000e+00 1.74615e+16 1.02393e+17 3.47423e+17 6.28381e+17 9.78862e+17 1.46202e+18 1.91691e+18 2.41501e+18
63 149 0 0.00000e+00 1.14810e+13 2.94645e+13 4.52639e+13 5.73467e+13 6.69875e+13 7.49396e+13 8.19746e+13 8.85402e+13
63 147 0 0.00000e+00 1.84743e+09 3.56719e+09 4.77213e+09 5.60805e+09 6.30227e+09 6.89179e+09 7.43366e+09 7.97089e+09
62 156 0 2.44547e+11 5.71404e+21 5.74057e+21 5.77332e+21 5.79942e+21 5.83690e+21 5.86441e+21 5.89609e+21 5.92925e+21
62 154 0 5.92938e+14 3.21642e+24 6.45282e+24 9.70866e+24 1.29813e+25 1.62706e+25 1.95674e+25 2.28846e+25 2.62015e+25
62 153 0 3.68578e+12 1.21418e+23 1.62175e+23 1.96074e+23 2.29853e+23 2.64645e+23 2.87331e+23 3.18236e+23 3.37282e+23
62 152 0 1.19945e+15 7.49352e+24 1.55733e+25 2.37691e+25 3.14795e+25 3.83914e+25 4.49847e+25 5.05178e+25 5.55265e+25
62 151 0 1.51656e+15 7.07351e+24 1.19093e+25 1.51782e+25 1.74037e+25 1.88900e+25 1.97896e+25 2.04358e+25 2.09065e+25
62 150 0 1.09624e+12 9.41882e+24 2.36074e+25 3.80594e+25 5.24810e+25 6.69322e+25 8.13067e+25 9.54278e+25 1.09520e+26
62 149 0 2.48178e+15 4.86340e+24 5.22561e+24 5.22723e+24 5.17065e+24 5.02355e+24 4.86094e+24 4.82365e+24 4.73785e+24
62 148 0 4.89892e+09 1.29033e+24 5.52024e+24 1.23937e+25 2.10410e+25 3.16550e+25 4.37094e+25 5.68853e+25 7.13080e+25
62 147 0 7.48561e+14 8.91349e+23 3.55927e+24 7.45414e+24 1.21554e+25 1.73370e+25 2.27860e+25 2.82493e+25 3.35969e+25
62 146 0 2.46863e+05 3.18898e+18 2.64298e+19 1.01344e+20 2.18968e+20 3.85955e+20 6.46455e+20 9.56534e+20 1.34575e+21
62 145 0 0.00000e+00 4.78798e+10 1.53243e+11 2.79047e+11 4.05162e+11 5.25401e+11 6.36903e+11 7.40104e+11 8.36105e+11
62 144 0 0.00000e+00 5.06802e+08 1.79307e+09 3.60774e+09 5.78408e+09 8.25318e+09 1.09659e+10 1.39021e+10 1.70492e+10
61 151 0 4.09050e+12 1.01881e+23 1.02496e+23 1.03200e+23 1.03665e+23 1.04374e+23 1.04940e+23 1.05579e+23 1.06181e+23
61 149 0 1.25912e+13 3.22289e+23 3.25220e+23 3.28074e+23 3.30137e+23 3.32671e+23 3.34656e+23 3.36732e+23 3.38888e+23
61 148 1 3.87564e+08 1.27530e+19 1.38067e+19 1.39543e+19 1.41038e+19 1.41357e+19 1.42459e+19 1.43609e+19 1.44932e+19
61 148 0 1.68033e+07 1.53711e+23 2.85326e+23 4.00388e+23 4.64743e+23 5.43288e+23 5.94035e+23 6.24306e+23 6.63516e+23
61 147 0 3.12346e+15 1.85144e+25 3.48919e+25 4.74171e+25 5.74005e+25 6.49002e+25 7.06793e+25 7.53043e+25 7.87375e+25
61 146 0 6.46157e+06 7.64920e+19 3.00517e+20 7.30399e+20 1.15832e+21 1.60479e+21 2.17395e+21 2.70769e+21 3.31091e+21
61 145 0 1.75908e+05 1.96948e+17 3.35112e+17 6.08107e+17 3.77579e+18 7.24852e+18 1.38044e+19 1.63588e+19 1.71751e+19
61 144 0 0.00000e+00 2.41476e+13 6.60119e+13 1.13840e+14 1.61265e+14 2.06303e+14 2.48148e+14 2.86997e+14 3.23242e+14
61 143 0 0.00000e+00 3.28068e+11 1.02451e+12 1.82374e+12 2.59334e+12 3.30188e+12 3.93945e+12 4.51651e+12 5.04545e+12
60 150 0 2.01569e+15 1.16125e+25 2.32453e+25 3.48938e+25 4.65492e+25 5.82199e+25 6.98887e+25 8.15584e+25 9.32279e+25
60 148 0 3.31285e+15 1.95654e+25 3.91625e+25 5.87684e+25 7.83572e+25 9.79562e+25 1.17544e+26 1.37122e+26 1.56678e+26
60 147 0 9.99002e+13 2.56906e+24 2.57642e+24 2.58399e+24 2.58898e+24 2.59519e+24 2.59984e+24 2.60497e+24 2.60968e+24
