time 0 7889400 15778800 23668200 31557600 39447000 47336400 55225800 63115200 71004600 78894000 86783400 94672800 102562200 110451600 118341000 126230400 134119800 142009200 149898592 157788000
keff 1.332080006599426 1.240399956703186 1.199409961700439 1.160640001296997 1.124429941177368 1.091099977493286 1.060739994049072 1.031489968299866 1.002259969711304 0.9785670042037964 0.952019989490509 0.9259600043296814 0.9047330021858215 0.8838189840316772 0.8652560114860535 0.8461989760398865 0.8298029899597168 0.8190190196037292 0.8047930002212524 0.7930560111999512 0.7829260230064392
flux 301721318326272 324070180651008 336345901826048 349193021423616 363603542671360 377416660811776 390616101945344 403437653065728 416430063353856 431191161307136 445764052451328 458892089753600 472754063147008 487931705819136 499680152649728 511400447311872 525082099187712 534535489978368 543356245508096 552639548882944 559638667853824
Inv 92 238 0 1.103971316766572e+26 1.101373461798671e+26 1.098576843163376e+26 1.095676369358947e+26 1.092656360652919e+26 1.089511190788352e+26 1.086243626776855e+26 1.082866858040442e+26 1.079361515497836e+26 1.075737652624556e+26 1.072017128812329e+26 1.068162036002085e+26 1.064190359769295e+26 1.060115842938294e+26 1.05592806309868e+26 1.051650078680546e+26 1.047289176147801e+26 1.042830598105185e+26 1.03832212161985e+26 1.033767067105729e+26 1.029150769401284e+26 
Inv 92 235 0 4.658725504045723e+24 4.129826222571846e+24 3.659141694860459e+24 3.234880127992818e+24 2.850198068147954e+24 2.501493788545476e+24 2.185766378624079e+24 1.899956128825725e+24 1.642473448625938e+24 1.411444552349354e+24 1.205475125551341e+24 1.022887451269913e+24 8.625022349210451e+23 7.226285730030438e+23 6.016185083402614e+23 4.980142797765137e+23 4.099819494859414e+23 3.357780119232027e+23 2.738927343924135e+23 2.223909201336928e+23 1.800458426517402e+23 
Inv 94 238 0 0 5.515587930552271e+19 3.39023063464731e+20 9.877258111001999e+20 2.123915739403924e+21 3.826125105749989e+21 6.169241875804638e+21 9.215161974734079e+21 1.30072851847724e+22 1.749129753146355e+22 2.266750188188248e+22 2.849231352473541e+22 3.490294665171725e+22 4.173011996003439e+22 4.8973529456712e+22 5.65356046558231e+22 6.42454069299112e+22 7.197091325589994e+22 7.969986033200399e+22 8.722158327845384e+22 9.446338048646485e+22 
Inv 94 239 0 0 1.839268466522245e+23 3.261817778659987e+23 4.295350658585093e+23 5.061229568623988e+23 5.635295847077531e+23 6.056881050787415e+23 6.360099406499016e+23 6.578583075653596e+23 6.730058226384486e+23 6.808418698172911e+23 6.865939393189627e+23 6.893339293322549e+23 6.893536010554273e+23 6.890006629598295e+23 6.872160125282922e+23 6.841831804528298e+23 6.831585214656105e+23 6.79734056366552e+23 6.754903684808763e+23 6.727325081842627e+23 
Inv 94 240 0 0 1.265678804017266e+22 3.820063992486488e+22 6.792011904586415e+22 9.908474023689183e+22 1.297287092821985e+23 1.601680707892344e+23 1.890394770644035e+23 2.168050154438726e+23 2.425763058651465e+23 2.658206445499013e+23 2.868838178775265e+23 3.063544823481165e+23 3.23058945855583e+23 3.375486111239027e+23 3.494753318874814e+23 3.606839987264721e+23 3.683872437595028e+23 3.770156722711834e+23 3.831917646849712e+23 3.883623654315538e+23 
Inv 94 241 0 0 2.300272900899567e+21 1.37131050809726e+22 3.254395215970132e+22 5.530184804150458e+22 7.98223312202707e+22 1.036383838633217e+23 1.260580233843124e+23 1.463455687697133e+23 1.643491045968941e+23 1.803430081695526e+23 1.938543114548224e+23 2.048390052771447e+23 2.144108658531654e+23 2.22080730205758e+23 2.286635517090929e+23 2.331729339583849e+23 2.379784188759773e+23 2.399890959656132e+23 2.42424426471313e+23 2.441044853051043e+23 
Inv 94 242 0 0 5.800446324443919e+19 7.19447366460158e+20 2.747953221858331e+21 6.594048414255988e+21 1.247891386929004e+22 2.041637310454171e+22 3.021593117412264e+22 4.164456958151286e+22 5.46034208040927e+22 6.890377726207591e+22 8.42687531467721e+22 1.005597321652505e+23 1.17316599557981e+23 1.343774599255591e+23 1.517089415947459e+23 1.691699377820166e+23 1.865492386720468e+23 2.03293964360182e+23 2.197315085249335e+23 2.352460309388561e+23 
Inv 95 241 0 0 6.821521321571123e+18 8.152748537782311e+19 2.952805150777556e+20 6.656662945037738e+20 1.17399075103857e+21 1.778098397766979e+21 2.432112683766094e+21 3.08630922481263e+21 3.712004735617351e+21 4.275775470070751e+21 4.771241797825684e+21 5.175246209598209e+21 5.500677444571907e+21 5.742713836395727e+21 5.930142393887818e+21 6.051634312185532e+21 6.131136919357457e+21 6.171312405733322e+21 6.179469550558397e+21 6.173377869112425e+21 
Inv 8 16 0 2.30111713784945e+26 2.301101642584428e+26 2.301084302644999e+26 2.301065671433485e+26 2.301046486819648e+26 2.301026010933726e+26 2.301004981645482e+26 2.300982845552594e+26 2.300959787122502e+26 2.300936728692409e+26 2.300912010055351e+26 2.300886369081088e+26 2.300860359171944e+26 2.300833426925597e+26 2.300805387874605e+26 2.300776426486409e+26 2.300747280630772e+26 2.300717581372814e+26 2.300686775310211e+26 2.300655600312726e+26 2.30062405638036e+26 
Inv 90 234 0 0 1508294803849216 1613183676579840 1616751854878720 1612851890356224 1608254664736768 1603427524149248 1598437845893120 1593269523841024 1587928060919808 1582423791894528 1576732020703232 1570876235448320 1564865697153024 1558679333634048 1552367744974848 1545930125869056 1539360704954368 1532701626597376 1525976781553664 1519167379341312 
Inv 92 234 0 0 2.573088986046975e+19 4.942994820350712e+19 7.228375038562193e+19 9.400409241894152e+19 1.153139647713798e+20 1.372141517226314e+20 1.609654764504068e+20 1.878817497967818e+20 2.188444370396051e+20 2.553057907290292e+20 2.975885043336667e+20 3.46331490866279e+20 4.026332767922233e+20 4.671467081356081e+20 5.383443609353129e+20 6.169357984232532e+20 7.027402081112645e+20 7.956479906802901e+20 8.921376830654471e+20 9.942879779697438e+20 
Inv 90 230 0 0 9129240297472 34313540206592 73333890613248 124182855680000 185175233265664 255297620803584 334439003455488 422791111245824 523102119264256 635948626870272 765125808095232 913007706112000 1084143832137728 1277906718294016 1501278035247104 1758755150626816 2048689736515584 2372292168384512 2738742267740160 3139467816730624 
Inv 88 226 0 0 7100896 53594468 172287744 390615648 731198272 1213621888 1856226304 2677516032 3701214976 4953312256 6471432192 8292434944 10472918016 13061992448 16127500288 19740950528 23979845632 28906166272 34605645824 41132052480 
Inv 86 222 0 0 39.13829803466797 321.7763671875 1064.968872070312 2450.35400390625 4627.66357421875 7725.94189453125 11865.3154296875 17166.6875 23782.16015625 31881.92578125 41706.06640625 53497.2265625 67616.7265625 84391.4609375 104255.1328125 127675.328125 155159.90625 187119.59375 224102.84375 266481.5625 
Inv 2 4 0 0 1.545024169201627e+21 3.269730986011245e+21 5.121649433382826e+21 7.069895373184234e+21 9.183042302191673e+21 1.143658050533309e+22 1.390409035627041e+22 1.659355448534315e+22 1.943560845109055e+22 2.262462761342992e+22 2.608119662243212e+22 2.978190351543425e+22 3.379502061098746e+22 3.809621496030504e+22 4.271802056709513e+22 4.753464288656601e+22 5.25979318612276e+22 5.794613656271516e+22 6.349469290082555e+22 6.926262408038479e+22 
Inv 82 210 0 0 41046472 285061760 794707584 1528082688 2411042304 3448028416 4611482624 5846135296 7128347136 8470135808 9801108480 11241518080 12864602112 14527178752 16114716672 17753851904 19865090048 21870290944 24086960128 26563422208 
Inv 83 210 0 0 20061.6796875 158676.078125 458586.84375 901637.5625 1438528.5 2069473.125 2782354 3542731.5 4333376 5166274.5 6000427 6898920 7920851.5 8985993 10029490 11108757 12476492 13859909 15353806 17042494 
Inv 84 210 0 0 52118.4453125 866540.4375 3638651 9277926 17862172 29231682 43308704 59728980 77967704 97787096 118802832 140793808 164496000 190164992 217166768 244886544 274681152 307989408 343273056 381896224 
Inv 82 206 0 0 4268.990234375 161506.015625 1095872.125 3935891.25 10036545 20707416 37212380 60854552 92315576 132636248 182393168 242832064 313830016 395511872 489236064 597452160 718960896 856244928 1010792640 1182532096 
Inv 82 207 0 0 1946617.75 25911936 100910032 249384400 491426400 856178752 1382929536 2113130880 3158045440 4611950592 6568833536 9296339968 13059987456 18303590400 25014362112 33041549312 43531128832 56816656384 73207390208 91673157632 
Inv 82 208 0 0 908512832 18225860608 105108840448 375780605952 1034385752064 2399033622528 4927775047680 9238685417472 16108958515200 26459848572928 41350221266944 61952063700992 89500365619200 125252663246848 170535216480256 226697299361792 294994560679936 376511697780736 472264906637312 583402319249408 
Inv 82 209 0 0 811.9635620117188 11816.400390625 55804.0625 173659.984375 430132.1875 918266.0625 1762385.25 3122383 5171137.5 8107839.5 12144689 17468584 24198970 32671282 42774348 54750908 68474792 83874376 100808616 119708288 
Inv 83 209 0 0 78842.7578125 2293862.75 16233990 65929348 200078432 503962464 1113321216 2230815232 4136662272 7197633024 11879127040 18737690624 28401461248 41616904192 59155046400 81846149120 110550253568 146040307712 189068066816 240503095296 
Inv 83 208 0 0 0 3.39057469367981 43.80123901367188 233.4848327636719 899.3096313476562 2913.7470703125 7815.53173828125 17834.9765625 39494.375 77981.7109375 142780.640625 257483.109375 445502.5 759780.5625 1197712.75 1770597 2670862.25 3886477 5525092.5 7464881.5 
Inv 83 207 0 0 0 0 0 0 0 1.008071899414062 2.788219451904297 42.70808410644531 47.29331207275391 97.00492858886719 171.5524444580078 527.8724365234375 958.0855102539062 1150.713012695312 1312.628784179688 2220.601806640625 3300.071533203125 4736.904296875 6960.1787109375 9461.634765625 
Inv 1 1 0 0 3.84676072678595e+18 8.044609809971937e+18 1.389291105860085e+19 1.889076425240084e+19 2.465091875334259e+19 3.079291605042489e+19 3.705784314553906e+19 4.381147017385083e+19 5.0686852721776e+19 5.72566721922492e+19 6.497737247374809e+19 7.239648111379454e+19 8.13571666286341e+19 9.236663813020634e+19 1.022644505995389e+20 1.098906896380723e+20 1.207320414137111e+20 1.310638003362013e+20 1.415776647725302e+20 1.499236353265128e+20 
Inv 1 2 0 0 6.798441885309338e+17 1.448217754795508e+18 2.429522399297798e+18 3.431687665597022e+18 4.485418103093592e+18 5.75817318098849e+18 6.989059405853491e+18 8.324840139519951e+18 9.76434055381359e+18 1.098530203697047e+19 1.235728254171401e+19 1.374706194068799e+19 1.52871742659929e+19 1.734298393300383e+19 1.917137941101858e+19 2.060913819889382e+19 2.289006847364537e+19 2.481288781123027e+19 2.714848360509158e+19 2.897988074985017e+19 
Inv 1 3 0 0 4957946249216 16379641069568 66360935710720 105046284959744 144361350234112 190872608047104 245800558919680 548769716240384 615354594230272 760845537640448 899581034364928 1310609270374400 1708146745671680 1906812202778624 2028357763989504 2345273065996288 2767848724234240 3109661549002752 3531717516197888 3895695861874688 
Inv 2 3 0 0 25651683328 171308728320 737078870016 1932363956224 3676922970112 6023798063104 9082658357248 14617495470080 22787343253504 32436742258688 44085763112960 59568272965632 80736895893504 106118458114048 133758527209472 164463961440256 200363126816768 241640463663104 288281795231744 340452226105344 
Inv 81 205 0 0 0 4.872724533081055 53.14458084106445 238.9126892089844 832.14404296875 2516.43994140625 6306.71826171875 13570.796875 28058.7578125 52404.54296875 91476.3515625 154418.609375 255073.578125 421998.34375 640661.8125 914505.125 1346800 1880400.375 2582575.75 3401015.5 
Inv 81 204 0 0 0 0 0 0 0 0 0 0 0 0 0 1.232680797576904 2.274123430252075 4.221086978912354 7.107356548309326 10.94353485107422 17.64372825622559 26.97427940368652 40.24773025512695 56.35960006713867 
Inv 82 204 0 0 0 0 0 0 0 0 0 0 0 1.241161704063416 1.822727084159851 4.860300064086914 7.366449356079102 8.182496070861816 9.04200267791748 13.6730318069458 16.86269760131836 24.21403121948242 32.88938903808594 40.92595291137695 
Inv 80 200 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
Inv 80 201 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
Inv 80 202 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
Inv 80 203 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
Inv 81 203 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.183712124824524 1.597076654434204 2.139092922210693 2.812572240829468 3.630686521530151 4.591695785522461 
Inv 81 202 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
Inv 81 201 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
Inv 81 200 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
