81 180 0 91 238 0 90 232 0 98 250 0 90 230 0 91 231 0 91 236 0 92 232 0 92 230 0 92 234 0 92 236 0 93 228 0 94 236 0 92 235 0 92 238 0 95 242 1 94 238 0 94 239 0 94 240 0 95 243 0 96 240 0 96 242 0 97 238 0 94 242 0 94 244 0 95 232 0 95 234 0 95 241 0 95 242 2 96 244 0 96 246 0 96 248 0 96 250 0 97 240 0 97 242 0 98 237 0 97 249 0 98 240 0 98 254 0 98 255 0 99 247 0 98 238 0 98 242 0 98 246 0 98 248 0 98 249 0 98 252 0 98 256 0 99 242 0 99 244 0 99 248 0 99 253 0 99 254 0 99 255 0 99 256 1 
26 64 0 3.1965e-12 5.2029e-10 3.1856e-11 5.3535e-09 3.1965e-12 3.1965e-12 6.3759e-12 3.1856e-11 3.1965e-12 3.1856e-11 6.3759e-12 3.1965e-12 1.4775e-10 1.1762e-10 5.2029e-10 1.3058e-09 4.1706e-10 4.225e-10 4.1706e-10 2.2251e-09 1.3058e-09 7.0978e-10 4.225e-10 6.9041e-10 2.5106e-09 3.1856e-11 1.1762e-10 2.2251e-09 1.3058e-09 1.8013e-09 5.3535e-09 5.3535e-09 5.3535e-09 1.3058e-09 7.0978e-10 1.3058e-09 5.3535e-09 2.2779e-09 5.3535e-09 5.3535e-09 5.3535e-09 1.3058e-09 2.2779e-09 5.3535e-09 5.3535e-09 5.3535e-09 2.9089e-10 5.3535e-09 2.2779e-09 3.4846e-09 5.3535e-09 5.3535e-09 5.3535e-09 5.3535e-09 5.3535e-09 
26 65 0 2.1602e-11 1.3156e-09 9.2282e-11 8.1139e-09 2.1602e-11 2.1602e-11 2.5528e-11 9.2282e-11 2.1602e-11 9.2282e-11 2.5528e-11 2.1602e-11 3.9021e-10 3.6484e-10 1.3156e-09 2.1787e-09 7.8318e-10 7.9623e-10 7.8318e-10 3.9352e-09 2.1787e-09 9.2236e-10 7.9623e-10 1.4248e-09 4.6184e-09 9.2282e-11 3.6484e-10 3.9352e-09 2.1787e-09 2.6697e-09 8.1139e-09 8.1139e-09 8.1139e-09 2.1787e-09 9.2236e-10 2.1787e-09 8.1139e-09 3.1135e-09 8.1139e-09 8.1139e-09 8.1139e-09 2.1787e-09 3.1135e-09 8.1139e-09 8.1139e-09 8.1139e-09 5.541e-10 8.1139e-09 3.1135e-09 5.0656e-09 8.1139e-09 8.1139e-09 8.1139e-09 8.1139e-09 8.1139e-09 
26 66 0 1.1445e-10 2.7023e-09 2.0259e-10 1.0324e-08 1.1445e-10 1.1445e-10 8.4889e-11 2.0259e-10 1.1445e-10 2.0259e-10 8.4889e-11 1.1445e-10 8.2019e-10 9.0814e-10 2.7023e-09 2.976e-09 1.1756e-09 1.1898e-09 1.1756e-09 5.7272e-09 2.976e-09 1.0035e-09 1.1898e-09 2.4012e-09 7.0117e-09 2.0259e-10 9.0814e-10 5.7272e-09 2.976e-09 3.3196e-09 1.0324e-08 1.0324e-08 1.0324e-08 2.976e-09 1.0035e-09 2.976e-09 1.0324e-08 3.5828e-09 1.0324e-08 1.0324e-08 1.0324e-08 2.976e-09 3.5828e-09 1.0324e-08 1.0324e-08 1.0324e-08 8.7727e-10 1.0324e-08 3.5828e-09 6.194e-09 1.0324e-08 1.0324e-08 1.0324e-08 1.0324e-08 1.0324e-08 
26 67 0 3.1895e-10 2.7521e-09 2.2113e-10 6.4801e-09 3.1895e-10 3.1895e-10 1.3356e-10 2.2113e-10 3.1895e-10 2.2113e-10 1.3356e-10 3.1895e-10 8.2064e-10 1.1044e-09 2.7521e-09 1.9442e-09 9.0944e-10 8.3111e-10 9.0944e-10 4.0501e-09 1.9442e-09 5.2034e-10 8.3111e-10 2.0298e-09 5.2876e-09 2.2113e-10 1.1044e-09 4.0501e-09 1.9442e-09 1.9974e-09 6.4801e-09 6.4801e-09 6.4801e-09 1.9442e-09 5.2034e-10 1.9442e-09 6.4801e-09 1.9879e-09 6.4801e-09 6.4801e-09 6.4801e-09 1.9442e-09 1.9879e-09 6.4801e-09 6.4801e-09 6.4801e-09 6.9335e-10 6.4801e-09 1.9879e-09 3.6902e-09 6.4801e-09 6.4801e-09 6.4801e-09 6.4801e-09 6.4801e-09 
26 68 0 7.1532e-10 2.0961e-09 1.8215e-10 3.3695e-09 7.1532e-10 7.1532e-10 1.5561e-10 1.8215e-10 7.1532e-10 1.8215e-10 1.5561e-10 7.1532e-10 6.0796e-10 1.0753e-09 2.0961e-09 9.9791e-10 5.4362e-10 4.4052e-10 5.4362e-10 2.2834e-09 9.9791e-10 2.0751e-10 4.4052e-10 1.3312e-09 3.222e-09 1.8215e-10 1.0753e-09 2.2834e-09 9.9791e-10 9.6809e-10 3.3695e-09 3.3695e-09 3.3695e-09 9.9791e-10 2.0751e-10 9.9791e-10 3.3695e-09 8.7868e-10 3.3695e-09 3.3695e-09 3.3695e-09 9.9791e-10 8.7868e-10 3.3695e-09 3.3695e-09 3.3695e-09 4.6175e-10 3.3695e-09 8.7868e-10 1.7896e-09 3.3695e-09 3.3695e-09 3.3695e-09 3.3695e-09 3.3695e-09 
26 69 0 7.4552e-10 8.2715e-10 8.8493e-11 8.9166e-10 7.4552e-10 7.4552e-10 8.4464e-11 8.8493e-11 7.4552e-10 8.8493e-11 8.4464e-11 7.4552e-10 2.387e-10 5.1343e-10 8.2715e-10 2.6836e-10 1.8655e-10 1.2544e-10 1.8655e-10 6.6907e-10 2.6836e-10 4.1844e-11 1.2544e-10 4.4182e-10 1.007e-09 8.8493e-11 5.1343e-10 6.6907e-10 2.6836e-10 2.3865e-10 8.9166e-10 8.9166e-10 8.9166e-10 2.6836e-10 4.1844e-11 2.6836e-10 8.9166e-10 1.9816e-10 8.9166e-10 8.9166e-10 8.9166e-10 2.6836e-10 1.9816e-10 8.9166e-10 8.9166e-10 8.9166e-10 1.5408e-10 8.9166e-10 1.9816e-10 4.4266e-10 8.9166e-10 8.9166e-10 8.9166e-10 8.9166e-10 8.9166e-10 
26 70 0 5.862e-10 2.4836e-10 3.2509e-11 1.8676e-10 5.862e-10 5.862e-10 3.5283e-11 3.2509e-11 5.862e-10 3.2509e-11 3.5283e-11 5.862e-10 7.0503e-11 1.7949e-10 2.4836e-10 5.3644e-11 4.8849e-11 2.6491e-11 4.8849e-11 1.4676e-10 5.3644e-11 6.2307e-12 2.6491e-11 1.1058e-10 2.3755e-10 3.2509e-11 1.7949e-10 1.4676e-10 5.3644e-11 4.3428e-11 1.8676e-10 1.8676e-10 1.8676e-10 5.3644e-11 6.2307e-12 5.3644e-11 1.8676e-10 3.3051e-11 1.8676e-10 1.8676e-10 1.8676e-10 5.3644e-11 3.3051e-11 1.8676e-10 1.8676e-10 1.8676e-10 3.8337e-11 1.8676e-10 3.3051e-11 8.1158e-11 1.8676e-10 1.8676e-10 1.8676e-10 1.8676e-10 1.8676e-10 
26 71 0 2.3427e-10 4.0811e-11 6.0439e-12 7.5816e-12 2.3427e-10 2.3427e-10 7.8807e-12 6.0439e-12 2.3427e-10 6.0439e-12 7.8807e-12 2.3427e-10 1.0915e-11 3.1332e-11 4.0811e-11 5.2208e-12 6.8056e-12 2.7041e-12 6.8056e-12 1.6148e-11 5.2208e-12 0 2.7041e-12 1.477e-11 2.8947e-11 6.0439e-12 3.1332e-11 1.6148e-11 5.2208e-12 3.7818e-12 7.5816e-12 7.5816e-12 7.5816e-12 5.2208e-12 0 5.2208e-12 7.5816e-12 2.6093e-12 7.5816e-12 7.5816e-12 7.5816e-12 5.2208e-12 2.6093e-12 7.5816e-12 7.5816e-12 7.5816e-12 4.7629e-12 7.5816e-12 2.6093e-12 7.2067e-12 7.5816e-12 7.5816e-12 7.5816e-12 7.5816e-12 7.5816e-12 
26 72 0 6.764e-11 4.8458e-12 0 0 6.764e-11 6.764e-11 1.2824e-12 0 6.764e-11 0 1.2824e-12 6.764e-11 1.1946e-12 4.0979e-12 4.8458e-12 0 0 0 0 1.3531e-12 0 0 0 1.4464e-12 2.6946e-12 0 4.0979e-12 1.3531e-12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
27 65 0 6.1643e-12 6.9369e-10 1.1402e-10 8.982e-09 6.1643e-12 6.1643e-12 9.5415e-12 1.1402e-10 6.1643e-12 1.1402e-10 9.5415e-12 6.1643e-12 2.6419e-10 2.5688e-10 6.9369e-10 2.6468e-09 8.6165e-10 9.2382e-10 8.6165e-10 3.8313e-09 2.6468e-09 2.1177e-09 9.2382e-10 7.851e-10 3.5261e-09 1.1402e-10 2.5688e-10 3.8313e-09 2.6468e-09 3.8402e-09 8.982e-09 8.982e-09 8.982e-09 2.6468e-09 2.1177e-09 2.6468e-09 8.982e-09 5.2079e-09 8.982e-09 8.982e-09 8.982e-09 2.6468e-09 5.2079e-09 8.982e-09 8.982e-09 8.982e-09 4.8993e-10 8.982e-09 5.2079e-09 6.7763e-09 8.982e-09 8.982e-09 8.982e-09 8.982e-09 8.982e-09 
27 66 0 6.9381e-11 3.0173e-09 5.0785e-10 2.4379e-08 6.9381e-11 6.9381e-11 6.4275e-11 5.0785e-10 6.9381e-11 5.0785e-10 6.4275e-11 6.9381e-11 1.1838e-09 1.3624e-09 3.0173e-09 7.7991e-09 2.6767e-09 2.9903e-09 2.6767e-09 1.1917e-08 7.7991e-09 5.1126e-09 2.9903e-09 2.7961e-09 1.1354e-08 5.0785e-10 1.3624e-09 1.1917e-08 7.7991e-09 1.0334e-08 2.4379e-08 2.4379e-08 2.4379e-08 7.7991e-09 5.1126e-09 7.7991e-09 2.4379e-08 1.303e-08 2.4379e-08 2.4379e-08 2.4379e-08 7.7991e-09 1.303e-08 2.4379e-08 2.4379e-08 2.4379e-08 1.6431e-09 2.4379e-08 1.303e-08 1.7822e-08 2.4379e-08 2.4379e-08 2.4379e-08 2.4379e-08 2.4379e-08 
27 67 0 6.4807e-10 1.0601e-08 1.7694e-09 5.378e-08 6.4807e-10 6.4807e-10 3.7635e-10 1.7694e-09 6.4807e-10 1.7694e-09 3.7635e-10 6.4807e-10 4.1475e-09 5.7516e-09 1.0601e-08 1.8229e-08 6.5617e-09 7.5205e-09 6.5617e-09 2.9688e-08 1.8229e-08 9.8655e-09 7.5205e-09 8.1169e-09 2.9704e-08 1.7694e-09 5.7516e-09 2.9688e-08 1.8229e-08 2.2345e-08 5.378e-08 5.378e-08 5.378e-08 1.8229e-08 9.8655e-09 1.8229e-08 5.378e-08 2.6185e-08 5.378e-08 5.378e-08 5.378e-08 1.8229e-08 2.6185e-08 5.378e-08 5.378e-08 5.378e-08 4.4981e-09 5.378e-08 2.6185e-08 3.7836e-08 5.378e-08 5.378e-08 5.378e-08 5.378e-08 5.378e-08 
27 68 0 1.792e-09 9.7323e-09 1.6906e-09 3.4516e-08 1.792e-09 1.792e-09 5.0089e-10 1.6906e-09 1.792e-09 1.6906e-09 5.0089e-10 1.792e-09 3.7747e-09 7.3247e-09 9.7323e-09 1.1785e-08 4.6334e-09 5.0553e-09 4.6334e-09 2.0712e-08 1.1785e-08 5.1643e-09 5.0553e-09 6.3767e-09 2.1984e-08 1.6906e-09 7.3247e-09 2.0712e-08 1.1785e-08 1.3706e-08 3.4516e-08 3.4516e-08 3.4516e-08 1.1785e-08 5.1643e-09 1.1785e-08 3.4516e-08 1.4773e-08 3.4516e-08 3.4516e-08 3.4516e-08 1.1785e-08 1.4773e-08 3.4516e-08 3.4516e-08 3.4516e-08 3.6317e-09 3.4516e-08 1.4773e-08 2.3009e-08 3.4516e-08 3.4516e-08 3.4516e-08 3.4516e-08 3.4516e-08 
27 68 1 1.3375e-09 8.5856e-09 1.4915e-09 3.045e-08 1.3375e-09 1.3375e-09 4.4188e-10 1.4915e-09 1.3375e-09 1.4915e-09 4.4188e-10 1.3375e-09 3.33e-09 5.4673e-09 8.5856e-09 1.0397e-08 4.0875e-09 4.4596e-09 4.0875e-09 1.8272e-08 1.0397e-08 4.5558e-09 4.4596e-09 5.6253e-09 1.9394e-08 1.4915e-09 5.4673e-09 1.8272e-08 1.0397e-08 1.2091e-08 3.045e-08 3.045e-08 3.045e-08 1.0397e-08 4.5558e-09 1.0397e-08 3.045e-08 1.3032e-08 3.045e-08 3.045e-08 3.045e-08 1.0397e-08 1.3032e-08 3.045e-08 3.045e-08 3.045e-08 3.2038e-09 3.045e-08 1.3032e-08 2.0299e-08 3.045e-08 3.045e-08 3.045e-08 3.045e-08 3.045e-08 
27 69 0 1.1735e-08 2.7602e-08 5.3382e-09 6.7179e-08 1.1735e-08 1.1735e-08 2.1095e-09 5.3382e-09 1.1735e-08 5.3382e-09 2.1095e-09 1.1735e-08 1.0855e-08 2.3497e-08 2.7602e-08 2.3766e-08 1.0307e-08 1.0865e-08 1.0307e-08 4.4758e-08 2.3766e-08 8.1054e-09 1.0865e-08 1.5114e-08 4.9755e-08 5.3382e-09 2.3497e-08 4.4758e-08 2.3766e-08 2.5458e-08 6.7179e-08 6.7179e-08 6.7179e-08 2.3766e-08 8.1054e-09 2.3766e-08 6.7179e-08 2.5283e-08 6.7179e-08 6.7179e-08 6.7179e-08 2.3766e-08 2.5283e-08 6.7179e-08 6.7179e-08 6.7179e-08 8.7585e-09 6.7179e-08 2.5283e-08 4.249e-08 6.7179e-08 6.7179e-08 6.7179e-08 6.7179e-08 6.7179e-08 
27 70 0 1.0988e-08 1.0425e-08 2.2953e-09 1.8043e-08 1.0988e-08 1.0988e-08 1.058e-09 2.2953e-09 1.0988e-08 2.2953e-09 1.058e-09 1.0988e-08 4.0998e-09 1.0415e-08 1.0425e-08 6.1965e-09 3.2406e-09 3.0093e-09 3.2406e-09 1.2624e-08 6.1965e-09 1.6249e-09 3.0093e-09 4.7306e-09 1.4856e-08 2.2953e-09 1.0415e-08 1.2624e-08 6.1965e-09 6.069e-09 1.8043e-08 1.8043e-08 1.8043e-08 6.1965e-09 1.6249e-09 6.1965e-09 1.8043e-08 5.554e-09 1.8043e-08 1.8043e-08 1.8043e-08 6.1965e-09 5.554e-09 1.8043e-08 1.8043e-08 1.8043e-08 2.7532e-09 1.8043e-08 5.554e-09 1.0121e-08 1.8043e-08 1.8043e-08 1.8043e-08 1.8043e-08 1.8043e-08 
27 70 1 1.0988e-08 1.0425e-08 2.2953e-09 1.8043e-08 1.0988e-08 1.0988e-08 1.058e-09 2.2953e-09 1.0988e-08 2.2953e-09 1.058e-09 1.0988e-08 4.0998e-09 1.0415e-08 1.0425e-08 6.1965e-09 3.2406e-09 3.0093e-09 3.2406e-09 1.2624e-08 6.1965e-09 1.6249e-09 3.0093e-09 4.7306e-09 1.4856e-08 2.2953e-09 1.0415e-08 1.2624e-08 6.1965e-09 6.069e-09 1.8043e-08 1.8043e-08 1.8043e-08 6.1965e-09 1.6249e-09 6.1965e-09 1.8043e-08 5.554e-09 1.8043e-08 1.8043e-08 1.8043e-08 6.1965e-09 5.554e-09 1.8043e-08 1.8043e-08 1.8043e-08 2.7532e-09 1.8043e-08 5.554e-09 1.0121e-08 1.8043e-08 1.8043e-08 1.8043e-08 1.8043e-08 1.8043e-08 
27 71 0 3.497e-08 1.4265e-08 3.1143e-09 6.1937e-09 3.497e-08 3.497e-08 2.1424e-09 3.1143e-09 3.497e-08 3.1143e-09 2.1424e-09 3.497e-08 5.3592e-09 1.5266e-08 1.4265e-08 5.1741e-09 3.3093e-09 2.648e-09 3.3093e-09 1.1777e-08 5.1741e-09 9.7498e-10 2.648e-09 5.2363e-09 1.5151e-08 3.1143e-09 1.5266e-08 1.1777e-08 5.1741e-09 4.5529e-09 6.1937e-09 6.1937e-09 6.1937e-09 5.1741e-09 9.7498e-10 5.1741e-09 6.1937e-09 3.7919e-09 6.1937e-09 6.1937e-09 6.1937e-09 5.1741e-09 3.7919e-09 6.1937e-09 6.1937e-09 6.1937e-09 2.8572e-09 6.1937e-09 3.7919e-09 7.6831e-09 6.1937e-09 6.1937e-09 6.1937e-09 6.1937e-09 6.1937e-09 
27 72 0 2.617e-08 4.5476e-09 9.8861e-10 9.7019e-10 2.617e-08 2.617e-08 8.9953e-10 9.8861e-10 2.617e-08 9.8861e-10 8.9953e-10 2.617e-08 1.5927e-09 5.4046e-09 4.5476e-09 1.0494e-09 8.5666e-10 5.3861e-10 8.5666e-10 2.6881e-09 1.0494e-09 1.4518e-10 5.3861e-10 1.3708e-09 3.8e-09 9.8861e-10 5.4046e-09 2.6881e-09 1.0494e-09 8.6435e-10 9.7019e-10 9.7019e-10 9.7019e-10 1.0494e-09 1.4518e-10 1.0494e-09 9.7019e-10 6.5463e-10 9.7019e-10 9.7019e-10 9.7019e-10 1.0494e-09 6.5463e-10 9.7019e-10 9.7019e-10 9.7019e-10 7.5274e-10 9.7019e-10 6.5463e-10 1.4832e-09 9.7019e-10 9.7019e-10 9.7019e-10 9.7019e-10 9.7019e-10 
27 73 0 1.221e-08 1.0335e-09 2.4482e-10 2.6558e-10 1.221e-08 1.221e-08 2.7552e-10 2.4482e-10 1.221e-08 2.4482e-10 2.7552e-10 1.221e-08 3.3622e-10 1.3733e-09 1.0335e-09 1.5762e-10 1.9365e-10 8.085e-11 1.9365e-10 4.5117e-10 1.5762e-10 1.6312e-11 8.085e-11 2.5535e-10 7.0006e-10 2.4482e-10 1.3733e-09 4.5117e-10 1.5762e-10 1.2219e-10 2.6558e-10 2.6558e-10 2.6558e-10 1.5762e-10 1.6312e-11 1.5762e-10 2.6558e-10 8.4686e-11 2.6558e-10 2.6558e-10 2.6558e-10 1.5762e-10 8.4686e-11 2.6558e-10 2.6558e-10 2.6558e-10 1.4721e-10 2.6558e-10 8.4686e-11 2.1352e-10 2.6558e-10 2.6558e-10 2.6558e-10 2.6558e-10 2.6558e-10 
27 74 0 2.6504e-09 1.0726e-10 3.0047e-11 3.4954e-11 2.6504e-09 2.6504e-09 4.0663e-11 3.0047e-11 2.6504e-09 3.0047e-11 4.0663e-11 2.6504e-09 3.234e-11 1.647e-10 1.0726e-10 1.1019e-11 2.1907e-11 5.5782e-12 2.1907e-11 3.5701e-11 1.1019e-11 0 5.5782e-12 2.1701e-11 6.166e-11 3.0047e-11 1.647e-10 3.5701e-11 1.1019e-11 8.0519e-12 3.4954e-11 3.4954e-11 3.4954e-11 1.1019e-11 0 1.1019e-11 3.4954e-11 5.0671e-12 3.4954e-11 3.4954e-11 3.4954e-11 1.1019e-11 5.0671e-12 3.4954e-11 3.4954e-11 3.4954e-11 1.4072e-11 3.4954e-11 5.0671e-12 1.4488e-11 3.4954e-11 3.4954e-11 3.4954e-11 3.4954e-11 3.4954e-11 
27 75 0 4.0511e-10 9.685e-12 3.2619e-12 2.1296e-12 4.0511e-10 4.0511e-10 4.2465e-12 3.2619e-12 4.0511e-10 3.2619e-12 4.2465e-12 4.0511e-10 2.7286e-12 1.5847e-11 9.685e-12 0 2.0848e-12 0 2.0848e-12 2.3586e-12 0 0 0 1.5006e-12 4.5253e-12 3.2619e-12 1.5847e-11 2.3586e-12 0 0 2.1296e-12 2.1296e-12 2.1296e-12 0 0 0 2.1296e-12 0 2.1296e-12 2.1296e-12 2.1296e-12 0 0 2.1296e-12 2.1296e-12 2.1296e-12 1.074e-12 2.1296e-12 0 0 2.1296e-12 2.1296e-12 2.1296e-12 2.1296e-12 2.1296e-12 
